season,round,event_id,race_id,race_name,track_id,track_name,track_primary_family,track_cluster_id,race_date,driver_id,driver_name,car_number,owner_id,owner_name,manufacturer_id,manufacturer,predicted_qualifying_position,predicted_qualifying_rank,predicted_qualifying_speed_deficit_pct,actual_qualifying_position,actual_qualifying_speed,actual_start_position,qualifying_override_applied,qualifying_input_source,qualifying_input_as_of,qualifying_input_notes,predicted_finish_score,predicted_finish_position,predicted_finish_rank,win_probability,top3_probability,win_probability_rank,top3_probability_rank,predicted_points,predicted_points_rank,qualifying_route,finish_route,probability_route,points_route,market_win_odds_decimal,market_top3_odds_decimal,market_win_implied_probability,market_top3_implied_probability,market_source,market_as_of,chatter_momentum_score,chatter_track_fit_score,chatter_context_score,chatter_source_confidence,chatter_composite_score,chatter_signal_count,chatter_verified_pre_green,forecast_generated_at,forecast_status,composite_chatter_score,points_nudge,finish_position_nudge,eligibility_status,safe_for_production_overlay,last_coded,race_source_url,verified_direct_signal_count,verified_carryover_signal_count,verified_carryover_weight,production_eligibility_status,dk_id,salary,dk_avg_points_per_game,dk_starting_position,game_info,chatter_overlay_eligible,chatter_overlay_applied,chatter_score_applied,chatter_additive,chatter_multiplicative,predicted_qualifying_position_adjusted,predicted_finish_position_adjusted,predicted_points_adjusted,win_probability_unscaled,top3_probability_unscaled,win_probability_adjusted,top3_probability_adjusted,predicted_qualifying_rank_adjusted,predicted_finish_rank_adjusted,predicted_points_rank_adjusted,win_probability_rank_adjusted,top3_probability_rank_adjusted,draftkings_match_status,scheduled_laps,drv_laps_led_pct_ewm_h6,drv_cluster_laps_led_pct_ewm_h6,drv_family_laps_led_pct_ewm_h6,drv_fastest_lap_pct_ewm_h6,drv_cluster_fastest_lap_pct_ewm_h6,drv_family_fastest_lap_pct_ewm_h6,laps_led_route,laps_led_modeled_share,fastest_laps_route,fastest_laps_modeled_share,heuristic_laps_led_share,heuristic_fastest_lap_share,heuristic_laps_led,heuristic_fastest_laps,projected_laps_led,projected_fastest_laps,dk_starting_position_used,dk_starting_position_source,dk_projected_finish_rank_base,dk_projected_finish_position_chatter,dk_projected_finish_rank_chatter,dk_finish_position_points_base,dk_finish_position_points_chatter,dk_place_differential_points_base,dk_place_differential_points_chatter,dk_laps_led_points,dk_fastest_lap_points,dk_projected_points_model_base,dk_standard_component_points_chatter,dk_chatter_overlay_points,dk_projected_points_model_chatter,dk_projection_base,dk_projection_chatter,dk_value_per_1000_base,dk_value_per_1000_chatter,dk_projected_finish_rank,dk_finish_position_points,dk_place_differential_points,dk_projected_points_model,dk_projection,dk_value_per_1000,dk_projection_status,fantasy_component_source,scoring_rules_source,salary_cap_rules_source,dominator_history_starts,dominator_history_q75_share,dominator_history_q90_share,historical_prob_lead_50,historical_prob_lead_100,historical_prob_lead_200,dominator_mean_signal,dominator_score,dominator_rank,dominator_surprise_score,prob_lead_25_plus,prob_lead_50_plus,prob_lead_75_plus,prob_lead_100_plus,prob_lead_150_plus,prob_lead_200_plus,dk_score_p75_base,dk_score_p90_base,dk_score_p75_chatter,dk_score_p90_chatter,dominator_role,construction_role,front_start_risk,punt_salary_cutoff,punt_role_eligible,punt_role,dominator_scenario_source
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,chase_briscoe,Chase Briscoe,19,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,11.024797786914348,5,0.9901861210916555,,,,FALSE,,,,0.34894287630935705,10.678969950820063,9,0.05918348972137074,0.17480981504419488,4,6,29.777257081522393,7,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-22T02:17:44Z,pre_entry_list_inferred_roster,1,4,-1.5,verified_pre_race,TRUE,2026-07-21,https://www.nascar.com/news-media/2026/7/21/2026-cup-series-power-rankings-north-wilkesboro-to-indianapolis/,1,0,0,verified_pre_race,43667060,9200,34.6,,Brickyard 400 presented by PPG,TRUE,TRUE,1,4,1.2214027581601699,9.524797786914348,9.178969950820063,33.77725708152239,0.07228687758322629,0.21351319024844878,0.06478493979950153,0.19256785035910146,4,6,5,4,5,matched,160,0.03963029604848942,0.07116308152561678,0.07116308152561678,0.03646883328138731,0.019438757991882914,0.019438757991882914,conventional_speedway,0.04568031470080499,conventional_speedway,0.0307244414637802,0.0553966887870531,0.02795379563663511,9.450219995316358,5.74503110962332,7.308850352128799,4.915910634204832,5,model_predicted_qualifying_rank,9,9.178969950820063,6,35,38,-4,-1,1.8272125880321997,2.2121597853921746,35.03937237342437,41.03937237342437,-2,39.03937237342437,35.03937237342437,39.03937237342437,3.808627431893953,4.243410040589605,6,38,-1,39.03937237342437,39.03937237342437,4.243410040589605,pre_qualifying_provisional,stage21_stage22_explicit_xgboost_consensus,https://pick6.draftkings.com/pick6-rules-and-scoring-nascar,https://www.draftkings.com/help/how-to-play/us,65,0.00344412858080035,0.08740771401497406,0.07246376811594203,0.014492753623188406,0.014492753623188406,0.04859522692667942,0.8027777777777777,9,1.3308053472816685,0,0,0,0,0,0,33.837833229742614,34.8230322827888,37.837833229742614,38.8230322827888,Supporting scorer,Finishing-position scorer,FALSE,5975,TRUE,Not a punt,historical_conventional_under_300_laps
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,joey_logano,Joey Logano,22,team_penske,Team Penske,ford,Ford,13.851436403717848,11,0.9717040976141011,,,,FALSE,,,,0.33261235488458807,11.332560710760129,13,0.0380186141282724,0.13260845733374985,10,10,27.832352619791955,11,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-22T02:17:44Z,pre_entry_list_inferred_roster,0.38000000000000006,1.5200000000000002,-0.5700000000000001,verified_pre_race,TRUE,2026-07-21,https://www.nascar.com/news-media/2026/7/21/2026-cup-series-power-rankings-north-wilkesboro-to-indianapolis/,1,0,0,verified_pre_race,43667063,8700,28.9,,Brickyard 400 presented by PPG,TRUE,TRUE,0.38000000000000006,1.5200000000000002,1.078962574157284,13.281436403717848,10.762560710760129,29.352352619791954,0.04102066176573327,0.1430795624798491,0.03676353429388414,0.12904366116680918,10,11,11,9,10,matched,160,0.08975194368249943,0.026412829860302325,0.026412829860302325,0.009122002975259676,0.014884375975776127,0.014884375975776127,conventional_speedway,0.048925215063402056,conventional_speedway,0.017619530718443174,0.05808238677140088,0.0120031894755179,9.908378007081783,2.466881344055442,7.828034410144329,2.819124914950908,11,model_predicted_qualifying_rank,13,10.762560710760129,11,30,32,-2,0,1.9570086025360822,1.2686062117279087,31.22561481426399,35.22561481426399,-2.479999999999997,32.745614814263995,31.22561481426399,32.745614814263995,3.589151128076321,3.7638637717544823,11,32,0,32.745614814263995,32.745614814263995,3.7638637717544823,pre_qualifying_provisional,stage21_stage22_explicit_xgboost_consensus,https://pick6.draftkings.com/pick6-rules-and-scoring-nascar,https://www.draftkings.com/help/how-to-play/us,106,0.07068295760717576,0.1699726977302142,0.09090909090909091,0.045454545454545456,0.00909090909090909,0.051672366575801695,0.8458333333333333,6,2.4660452284967387,0.05424049603653831,0.05424049603653831,0.05424049603653831,0,0,0,31.13839455729531,31.13839455729531,32.65839455729531,32.65839455729531,Contrarian dominator ceiling,Contrarian dominator leverage,FALSE,5975,TRUE,Not a punt,historical_conventional_under_300_laps
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,chris_buescher,Chris Buescher,17,rfk_racing,RFK Racing,ford,Ford,12.006833502629636,8,1.01117446027737,,,,FALSE,,,,0.3406860154249151,11.00457862910383,11,0.02417741993114129,0.08641233604607725,13,14,27.637879971478846,12,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-22T02:17:44Z,pre_entry_list_inferred_roster,0.0675,0.27,-0.1013,pre_race_timing_but_proxy_unverified,TRUE,2026-07-15,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,production_only_timestamped_proxy,43667064,8500,29.7,,Brickyard 400 presented by PPG,TRUE,TRUE,0.0675,0.27,1.0135915364502062,11.905533502629636,10.90327862910383,27.907879971478845,0.02450602821540734,0.08758681246119497,0.021962790699213273,0.07899467089518894,8,12,12,14,13,matched,160,0.013768494696472061,0.02408466527405212,0.02408466527405212,0.02406153234194839,0.035915636371976596,0.035915636371976596,conventional_speedway,0.024153569605800666,conventional_speedway,0.03294245498406466,0.01892657998526209,0.029988584356962493,3.228719054079638,6.163218487528849,3.864571136928107,5.270792797450346,8,model_predicted_qualifying_rank,11,10.90327862910383,12,32,31,-3,-4,0.9661427842320267,2.3718567588526556,32.337999543084685,30.33799954308468,2.2700000000000067,32.60799954308469,32.337999543084685,32.60799954308469,3.8044705344805507,3.836235240362904,12,31,-4,32.60799954308469,32.60799954308469,3.836235240362904,pre_qualifying_provisional,stage21_stage22_explicit_xgboost_consensus,https://pick6.draftkings.com/pick6-rules-and-scoring-nascar,https://www.draftkings.com/help/how-to-play/us,105,0.0021685254027261464,0.03266809962923775,0.03669724770642202,0.009174311926605505,0.009174311926605505,0.02258547271963909,0.6027777777777777,14,0.7398744862736079,0,0,0,0,0,0,31.4646800199681,32.42797624630725,31.734680019968103,32.697976246307256,Supporting scorer,Finishing-position scorer,FALSE,5975,TRUE,Not a punt,historical_conventional_under_300_laps
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,carson_hocevar,Carson Hocevar,77,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,10.981246299306548,4,0.9574993094060933,,,,FALSE,,,,0.33930222340153093,11.060111616118926,12,0.0225439868904835,0.09387075416504535,14,13,28.435264026026942,9,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-22T02:17:44Z,pre_entry_list_inferred_roster,0.9,3.6,-1.35,verified_pre_race,TRUE,2026-07-21,https://www.nascar.com/news-media/2026/7/21/2026-cup-series-power-rankings-north-wilkesboro-to-indianapolis/,1,0,0,verified_pre_race,43667065,8300,32,,Brickyard 400 presented by PPG,TRUE,TRUE,0.9,3.6,1.1972173631218102,9.631246299306548,9.710111616118926,32.035264026026944,0.026990052539277314,0.11238369677573128,0.024189022785349967,0.10135901617286094,5,8,7,13,12,matched,160,0.028978353339347184,0.038230261965496656,0.038230261965496656,0.02393868220617106,0.028714802967662465,0.028714802967662465,conventional_speedway,0.030376055388659853,conventional_speedway,0.025621163641808678,0.03360430765242192,0.026326742586916762,5.732618809157051,5.410641085844618,4.860168862185576,4.099386182689388,4,model_predicted_qualifying_rank,12,9.710111616118926,8,31,36,-8,-4,1.215042215546394,1.8447237822102247,26.059765997756617,35.05976599775662,-5.400000000000002,29.65976599775662,26.059765997756617,29.65976599775662,3.139730843103207,3.573465782862243,8,36,-4,29.65976599775662,29.65976599775662,3.573465782862243,pre_qualifying_provisional,stage21_stage22_explicit_xgboost_consensus,https://pick6.draftkings.com/pick6-rules-and-scoring-nascar,https://www.draftkings.com/help/how-to-play/us,34,0.02000026008571693,0.0647437175046946,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.03134453106778847,0.6847222222222222,12,1.2852081610039885,0,0,0,0,0,0,25.186793298763785,26.191033373325197,28.786793298763786,29.7910333733252,Supporting scorer,Finishing-position scorer,FALSE,5975,TRUE,Not a punt,historical_conventional_under_300_laps
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,ross_chastain,Ross Chastain,1,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,18.121252361922927,18,1.2932115038488423,,,,FALSE,,,,0.2616503500903677,14.67008619230094,18,0.00833029086001679,0.051883140480821086,20,16,22.815415217351052,19,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-22T02:17:44Z,pre_entry_list_inferred_roster,0.4675,1.87,-0.70125,verified_pre_race,TRUE,2026-07-21,https://www.nascar.com/news-media/2026/07/21/goodyear-racing-2026-indianapolis-tire-setup-preview/,1,0,0,verified_pre_race,43667071,7100,23.3,,Brickyard 400 presented by PPG,TRUE,TRUE,0.4675,1.87,1.0980106033412995,17.420002361922926,13.96883619230094,24.685415217351053,0.009146747693215548,0.05696823838258776,0.00819749750546289,0.05137973532836332,17,19,19,20,16,matched,160,0.009043820502319378,0.033081162579366434,0.033081162579366434,0.012029752742517266,0.014604717969579949,0.014604717969579949,conventional_speedway,0.017759554812983424,conventional_speedway,0.015476107786722391,0.021062491540842908,0.013317235356048607,3.593088017870387,2.73694250359356,2.841528770077348,2.476177245875583,18,model_predicted_qualifying_rank,18,13.96883619230094,19,25,24,0,-1,0.710382192519337,1.1142797606440122,26.82466195316335,24.82466195316335,3.870000000000001,28.69466195316335,26.82466195316335,28.69466195316335,3.7781214018539933,4.041501683544134,19,24,-1,28.69466195316335,28.69466195316335,4.041501683544134,pre_qualifying_provisional,stage21_stage22_explicit_xgboost_consensus,https://pick6.draftkings.com/pick6-rules-and-scoring-nascar,https://www.draftkings.com/help/how-to-play/us,93,0.007283341078066915,0.08671092213608739,0.061855670103092786,0.010309278350515464,0.010309278350515464,0.01875043583134127,0.5930555555555556,16,2.2963968342728527,0,0,0,0,0,0,26.307195151948044,27.236371597805345,28.177195151948045,29.106371597805346,Supporting scorer,Finishing-position scorer,FALSE,5975,TRUE,Not a punt,historical_conventional_under_300_laps
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,erik_jones,Erik Jones,43,legacy_motor_club,Legacy Motor Club,toyota,Toyota,16.554893122802127,16,1.138672157153896,,,,FALSE,,,,0.3147878683111174,12.09168669781022,14,0.021884573898600747,0.09486291231680187,15,12,25.151676586372865,16,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-22T02:17:44Z,pre_entry_list_inferred_roster,-1,-4,1.5,verified_pre_race,TRUE,2026-07-21,https://www.nascar.com/news-media/2026/7/21/2026-cup-series-power-rankings-north-wilkesboro-to-indianapolis/,1,0,0,verified_pre_race,43667070,7300,31.9,,Brickyard 400 presented by PPG,TRUE,TRUE,-1,-4,0.8187307530779818,18.054893122802127,13.59168669781022,21.151676586372865,0.017917573668792135,0.07766718364030575,0.01605808647841204,0.07004814353462602,18,16,23,16,15,matched,160,0.0027327863825031564,0.006194473423651696,0.006194473423651696,0.011159846762752711,0.019428658827184635,0.019428658827184635,conventional_speedway,0.011182066523557814,conventional_speedway,0.017124281800451138,0.004463629903077426,0.015294252794968674,0.7614585904927378,3.14325679588159,1.7891306437692502,2.739885088072182,16,model_predicted_qualifying_rank,14,13.59168669781022,16,29,27,2,0,0.44728266094231256,1.232948289632482,32.680230950574796,28.680230950574796,0,28.680230950574796,32.680230950574796,28.680230950574796,4.4767439658321635,3.9287987603527115,16,27,0,28.680230950574796,28.680230950574796,3.9287987603527115,pre_qualifying_provisional,stage21_stage22_explicit_xgboost_consensus,https://pick6.draftkings.com/pick6-rules-and-scoring-nascar,https://www.draftkings.com/help/how-to-play/us,105,0.0021685254027261464,0.005809807133895518,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.009166535537413697,0.3847222222222222,22,0.18631886150028742,0,0,0,0,0,0,32.24921820843062,33.118204396590826,28.249218208430616,29.118204396590826,Supporting scorer,Finishing-position scorer,FALSE,5975,TRUE,Not a punt,historical_conventional_under_300_laps
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,alex_bowman,Alex Bowman,48,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,19.066088431278622,20,1.1904693802450215,,,,FALSE,,,,0.26047687953187687,14.732840767882617,19,0.011159320562743106,0.04805001537161824,18,18,21.316703848153676,22,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-22T02:17:44Z,pre_entry_list_inferred_roster,0.0825,0.33,-0.1237,pre_race_timing_but_proxy_unverified,TRUE,2026-07-15,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,production_only_timestamped_proxy,43667072,7000,23.5,,Brickyard 400 presented by PPG,TRUE,TRUE,0.0825,0.33,1.0166368767860556,18.942388431278623,14.609140767882618,21.646703848153674,0.01134497680396156,0.04884941755692393,0.010167594227945175,0.044057359263308254,20,21,21,19,18,matched,160,7.056901333768328e-4,0.025056608811226812,0.025056608811226812,0.007546955580571421,0.01741605461726365,0.01741605461726365,conventional_speedway,0.01961596047519876,conventional_speedway,0.01611593723122211,0.012881149472301822,0.012481505098917536,2.1974182748311697,2.5651842068354944,3.1385536760318016,2.5785499569955377,20,model_predicted_qualifying_rank,19,14.609140767882618,21,24,21,1,-1,0.7846384190079504,1.160347480647992,26.944985899655943,21.944985899655943,5.329999999999998,27.274985899655942,26.944985899655943,27.274985899655942,3.8492836999508495,3.8964265570937058,21,21,-1,27.274985899655942,27.274985899655942,3.8964265570937058,pre_qualifying_provisional,stage21_stage22_explicit_xgboost_consensus,https://pick6.draftkings.com/pick6-rules-and-scoring-nascar,https://www.draftkings.com/help/how-to-play/us,100,0.003169433650520863,0.0934145703251886,0.057692307692307696,0.028846153846153848,0.009615384615384616,0.017595517174329677,0.6027777777777777,15,2.3580034209613574,0.01405698108606338,0.01405698108606338,0.01405698108606338,0,0,0,26.387367487982477,27.333434117696925,26.717367487982475,27.663434117696923,Contrarian dominator ceiling,Mid-tier place differential,FALSE,5975,TRUE,Not a punt,historical_conventional_under_300_laps
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,ryan_preece,Ryan Preece,60,rfk_racing,RFK Racing,ford,Ford,20.866160895337366,22,1.380210884437374,,,,FALSE,,,,0.25240337093330395,15.1719321376841,21,0.007146747167433574,0.03984911842905688,24,21,21.560423425517477,20,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-22T02:17:44Z,pre_entry_list_inferred_roster,0.9900000000000001,3.9600000000000004,-1.485,verified_pre_race,TRUE,2026-07-21,https://www.nascar.com/news-media/2026/07/21/goodyear-racing-2026-indianapolis-tire-setup-preview/,1,0,0,verified_pre_race,43667074,6700,29.4,,Brickyard 400 presented by PPG,TRUE,TRUE,0.9900000000000001,3.9600000000000004,1.2189623938216427,19.381160895337366,13.686932137684101,25.520423425517478,0.008711616035252874,0.048574576791965314,0.007807523844842219,0.04380947998597861,21,17,16,21,19,matched,160,0.009455452723546262,0.0065081106641190715,0.0065081106641190715,0.009446650128870701,0.005514526813671649,0.005514526813671649,conventional_speedway,0.011127344014231764,conventional_speedway,0.012011359194169933,0.007981781693832667,0.0074805884712711756,1.361626382603149,1.5374017197657257,1.7803750422770823,1.9218174710671891,22,model_predicted_qualifying_rank,21,13.686932137684101,17,21,26,1,5,0.4450937605692706,0.8648178619802351,23.309911622549507,32.30991162254951,-5.039999999999999,27.269911622549508,23.309911622549507,27.269911622549508,3.4790912869476873,4.070136063067091,17,26,5,27.269911622549508,27.269911622549508,4.070136063067091,pre_qualifying_provisional,stage21_stage22_explicit_xgboost_consensus,https://pick6.draftkings.com/pick6-rules-and-scoring-nascar,https://www.draftkings.com/help/how-to-play/us,82,0.00275530286464028,0.00275530286464028,0.011627906976744186,0.011627906976744186,0.011627906976744186,0.010183675318112035,0.28472222222222215,26,0.08851712061846732,0,0,0,0,0,0,22.952695127728937,23.783686727502914,26.912695127728938,27.743686727502915,Supporting scorer,Value place differential,FALSE,5975,TRUE,Not a punt,historical_conventional_under_300_laps
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,austin_cindric,Austin Cindric,2,team_penske,Team Penske,ford,Ford,16.45898098341601,15,1.1138209541891133,,,,FALSE,,,,0.2749115265407075,13.979217964275536,17,0.007960364508374155,0.03558792444747398,21,22,25.414735983373156,15,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-22T02:17:44Z,pre_entry_list_inferred_roster,0.0135,0.054,-0.0203,pre_race_timing_but_proxy_unverified,TRUE,2026-07-15,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,production_only_timestamped_proxy,43667067,7900,27.4,,Brickyard 400 presented by PPG,TRUE,TRUE,0.0135,0.054,1.0027036482827156,16.43868098341601,13.958917964275535,25.468735983373154,0.00798188653420701,0.03568414167829181,0.007153525728230436,0.03218357819909066,15,18,17,22,22,matched,160,0.00861347532767743,0.03085914654804225,0.03085914654804225,0.01041156442570651,0.01783052932954136,0.01783052932954136,conventional_speedway,0.014741555042956853,conventional_speedway,0.018227709750434563,0.019736310937859842,0.014121046877623937,3.3668525022443996,2.902140899466208,2.3586488068730964,2.91643356006953,15,model_predicted_qualifying_rank,17,13.958917964275535,18,26,25,-2,-3,0.5896622017182741,1.3123951020312885,25.90205730374956,23.90205730374956,2.0539999999999985,25.95605730374956,25.90205730374956,25.95605730374956,3.278741430854375,3.2855768738923494,18,25,-3,25.95605730374956,25.95605730374956,3.2855768738923494,pre_qualifying_provisional,stage21_stage22_explicit_xgboost_consensus,https://pick6.draftkings.com/pick6-rules-and-scoring-nascar,https://www.draftkings.com/help/how-to-play/us,54,0.004108784973586382,0.06302658509185964,0.05172413793103448,0.017241379310344827,0.017241379310344827,0.01623998181142775,0.5277777777777778,19,1.8141555556142845,0,0,0,0,0,0,25.39581631068764,26.31174074705661,25.449816310687638,26.36574074705661,Supporting scorer,Finishing-position scorer,FALSE,5975,TRUE,Not a punt,historical_conventional_under_300_laps
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,daniel_suarez,Daniel Suarez,7,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,14.934504601418316,13,1.1936977883432425,,,,FALSE,,,,0.2892975301809928,13.266492135192365,16,0.016279612512355716,0.04097031224140199,17,20,26.981169606105606,14,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-22T02:17:44Z,pre_entry_list_inferred_roster,0.0135,0.054,-0.0203,pre_race_timing_but_proxy_unverified,TRUE,2026-07-15,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,production_only_timestamped_proxy,43667073,6900,30.9,,Brickyard 400 presented by PPG,TRUE,TRUE,0.0135,0.054,1.0027036482827156,14.914204601418316,13.246192135192365,27.035169606105605,0.016323626858768023,0.04108108155573578,0.01462955959243431,0.03705108596058948,14,15,15,17,21,matched,160,0.00705833504755848,0.01570029328406663,0.01570029328406663,0.01181035582311136,0.01024771647182891,0.01024771647182891,conventional_speedway,0.01247921401203252,conventional_speedway,0.013743440503455067,0.011379314165812554,0.011029036147470136,1.9412175098790603,2.26667450102326,1.996674241925203,2.198950480552811,13,model_predicted_qualifying_rank,16,13.246192135192365,15,27,28,-3,-2,0.49916856048130076,0.9895277162487649,25.488696276730067,27.488696276730067,-1.9460000000000015,25.542696276730066,25.488696276730067,25.542696276730066,3.6940139531492853,3.7018400401058065,15,28,-2,25.542696276730066,25.542696276730066,3.7018400401058065,pre_qualifying_provisional,stage21_stage22_explicit_xgboost_consensus,https://pick6.draftkings.com/pick6-rules-and-scoring-nascar,https://www.draftkings.com/help/how-to-play/us,106,0.0021486306742607686,0.05377732874662444,0.045454545454545456,0.00909090909090909,0.00909090909090909,0.01214924405816653,0.5333333333333333,18,1.655746001941477,0,0,0,0,0,0,25.08419250297552,25.949007635587094,25.13819250297552,26.003007635587092,Supporting scorer,Finishing-position value,FALSE,5975,TRUE,Not a punt,historical_conventional_under_300_laps
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,shane_van_gisbergen,Shane van Gisbergen,97,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,17.385255677216314,17,1.5509130200002705,,,,FALSE,,,,0.25461522417335075,15.050351467098373,20,0.03261659311761676,0.05070871792074743,11,17,23.53115672268627,17,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0.25,0.25,0.25,0.44999999999999996,0.45,1,TRUE,2026-07-22T02:17:44Z,pre_entry_list_inferred_roster,0.45,1.8,-0.675,verified_pre_race,TRUE,2026-07-16,https://www.nascar.com/news-media/2026/07/16/nascar-cup-drivers-gear-up-for-return-to-points-racing-at-north-wilkesboro/,0,1,0.5,verified_pre_race,43667069,7500,31.3,,Brickyard 400 presented by PPG,TRUE,TRUE,0.45,1.8,1.0941742837052104,16.710255677216313,14.375351467098373,25.33115672268627,0.035688237411372614,0.055484175108543386,0.031984509354192836,0.05004125654797943,16,20,18,11,17,matched,160,0.10929865068664954,0,0,0.05457302876749021,0.0015737540258388498,0.0015737540258388498,conventional_speedway,0.04101052490776665,conventional_speedway,0.028605973751644954,0.05464932534332477,0.028073391396664534,9.32272593178416,5.769610289169428,6.561683985242665,4.5769558002631925,17,model_predicted_qualifying_rank,20,14.375351467098373,20,23,23,-3,-3,1.6404209963106662,2.059630110118437,23.700051106429104,23.700051106429104,1.8000000000000007,25.500051106429105,23.700051106429104,25.500051106429105,3.160006814190547,3.4000068141905473,20,23,-3,25.500051106429105,25.500051106429105,3.4000068141905473,pre_qualifying_provisional,stage21_stage22_explicit_xgboost_consensus,https://pick6.draftkings.com/pick6-rules-and-scoring-nascar,https://www.draftkings.com/help/how-to-play/us,20,0.010182641021496687,0.010182641021496687,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.04510216503843409,0.5611111111111111,17,0.16689974454228038,0,0,0,0,0,0,22.606768507050553,23.60663645562019,24.406768507050554,25.40663645562019,Supporting scorer,Finishing-position scorer,FALSE,5975,TRUE,Not a punt,historical_conventional_under_300_laps
