season,round,event_id,race_id,driver_id,model,race_name,race_date,track_id,track_name,track_primary_family,track_cluster_id,driver_name,car_number,owner_id,owner_name,manufacturer_id,manufacturer,field_size,target_finish_position,target_win,target_top3,predicted_finish_position,predicted_finish_rank,finish_route,win_probability,top3_probability,predicted_win_rank,predicted_top3_rank,probability_route,target_points,predicted_points,predicted_points_rank,points_route
2025,32,cup_2025_r32,5581,daniel_suarez,xgb_drafting_specialist,Bank of America ROVAL 400,2025-10-05,charlotte_motor_speedway_road_course,Charlotte Motor Speedway Road Course,roval,cluster_5,Daniel Suarez,99,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,37,7,0,0,17.359561630567285,34,road_course,0.01977995904369925,0.02072537926180965,11,25,road_course,32,17.910324096679688,26,road_course
2025,32,cup_2025_r32,5581,josh_berry,xgb_drafting_specialist,Bank of America ROVAL 400,2025-10-05,charlotte_motor_speedway_road_course,Charlotte Motor Speedway Road Course,roval,cluster_5,Josh Berry,21,wood_brothers_racing,Wood Brothers Racing,ford,Ford,37,16,0,0,17.53890031494754,35,road_course,0.00436533417377986,0.00418869471390436,25,36,road_course,21,16.230205535888672,33,road_course
2025,32,cup_2025_r32,5581,cody_ware,xgb_drafting_specialist,Bank of America ROVAL 400,2025-10-05,charlotte_motor_speedway_road_course,Charlotte Motor Speedway Road Course,roval,cluster_5,Cody Ware,51,rick_ware_racing,Rick Ware Racing,ford,Ford,37,34,0,0,20.509617293424743,36,road_course,0.01022164689222295,0.00236994774735328,17,37,road_course,3,9.296931266784668,36,road_course
2025,32,cup_2025_r32,5581,josh_bilicki,xgb_drafting_specialist,Bank of America ROVAL 400,2025-10-05,charlotte_motor_speedway_road_course,Charlotte Motor Speedway Road Course,roval,cluster_5,Josh Bilicki,66,garage_66,Garage 66,ford,Ford,37,33,0,0,20.684159211836693,37,road_course,0.00644037325668101,0.00518158128130922,22,35,road_course,0,1.6643487215042114,37,road_course
2025,33,cup_2025_r33,5582,ryan_blaney,xgb_drafting_specialist,South Point 400,2025-10-12,las_vegas_motor_speedway,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,Ryan Blaney,12,team_penske,Team Penske,ford,Ford,38,38,0,0,8.184187689733216,1,conventional_speedway,0.15338164202426025,0.24340691968756265,2,2,conventional_speedway,1,30.269939422607425,1,conventional_speedway
2025,33,cup_2025_r33,5582,tyler_reddick,xgb_drafting_specialist,South Point 400,2025-10-12,las_vegas_motor_speedway,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,Tyler Reddick,45,23xi_racing,23XI Racing,toyota,Toyota,38,5,0,0,10.171404230149363,2,conventional_speedway,0.05376853337948718,0.16267963737988106,5,7,conventional_speedway,44,24.234119415283203,9,conventional_speedway
2025,33,cup_2025_r33,5582,denny_hamlin,xgb_drafting_specialist,South Point 400,2025-10-12,las_vegas_motor_speedway,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,Denny Hamlin,11,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,38,1,1,1,11.035708234859609,3,conventional_speedway,0.03155302920681582,0.05538653230055431,8,19,conventional_speedway,54,18.526952743530273,26,conventional_speedway
2025,33,cup_2025_r33,5582,joey_logano,xgb_drafting_specialist,South Point 400,2025-10-12,las_vegas_motor_speedway,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,Joey Logano,22,team_penske,Team Penske,ford,Ford,38,6,0,0,11.284077530281586,4,conventional_speedway,0.04072706248228822,0.580520688897453,7,1,conventional_speedway,34,27.563108444213867,2,conventional_speedway
2025,33,cup_2025_r33,5582,kyle_larson,xgb_drafting_specialist,South Point 400,2025-10-12,las_vegas_motor_speedway,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,Kyle Larson,5,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,38,2,0,1,11.386617628811193,5,conventional_speedway,0.04827595608427954,0.12446012721387018,6,9,conventional_speedway,54,26.2023868560791,3,conventional_speedway
2025,33,cup_2025_r33,5582,chase_elliott,xgb_drafting_specialist,South Point 400,2025-10-12,las_vegas_motor_speedway,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,Chase Elliott,9,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,38,18,0,0,11.759367596231032,6,conventional_speedway,0.01418231472430626,0.16347397499629654,17,6,conventional_speedway,25,23.695533752441406,11,conventional_speedway
2025,33,cup_2025_r33,5582,christopher_bell,xgb_drafting_specialist,South Point 400,2025-10-12,las_vegas_motor_speedway,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,Christopher Bell,20,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,38,3,0,1,12.020387599155546,7,conventional_speedway,0.25157256581160126,0.01423948866033928,1,28,conventional_speedway,43,24.346670150756836,7,conventional_speedway
2025,33,cup_2025_r33,5582,william_byron,xgb_drafting_specialist,South Point 400,2025-10-12,las_vegas_motor_speedway,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,William Byron,24,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,38,36,0,0,12.025033142904771,8,conventional_speedway,0.05400023171229943,0.06106565544915376,4,17,conventional_speedway,19,24.050395965576172,10,conventional_speedway
2025,33,cup_2025_r33,5582,bubba_wallace,xgb_drafting_specialist,South Point 400,2025-10-12,las_vegas_motor_speedway,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,Bubba Wallace,23,23xi_racing,23XI Racing,toyota,Toyota,38,22,0,0,12.233225021776192,9,conventional_speedway,0.02168987992556275,0.0615510709446832,11,15,conventional_speedway,20,24.28141975402832,8,conventional_speedway
2025,33,cup_2025_r33,5582,austin_cindric,xgb_drafting_specialist,South Point 400,2025-10-12,las_vegas_motor_speedway,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,Austin Cindric,2,team_penske,Team Penske,ford,Ford,38,11,0,0,12.460359214544082,10,conventional_speedway,0.01733784025798118,0.12825259753323548,14,8,conventional_speedway,26,25.289630889892575,5,conventional_speedway
2025,33,cup_2025_r33,5582,ross_chastain,xgb_drafting_specialist,South Point 400,2025-10-12,las_vegas_motor_speedway,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,Ross Chastain,1,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,38,23,0,0,12.756076196254352,11,conventional_speedway,0.01502475478955025,0.23051795246786305,16,3,conventional_speedway,14,25.799217224121097,4,conventional_speedway
2025,33,cup_2025_r33,5582,alex_bowman,xgb_drafting_specialist,South Point 400,2025-10-12,las_vegas_motor_speedway,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,Alex Bowman,48,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,38,7,0,0,13.170087014070637,12,conventional_speedway,0.00762683459028043,0.08783968253311777,21,11,conventional_speedway,33,22.47372055053711,13,conventional_speedway
2025,33,cup_2025_r33,5582,chase_briscoe,xgb_drafting_specialist,South Point 400,2025-10-12,las_vegas_motor_speedway,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,Chase Briscoe,19,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,38,4,0,0,13.347333995287109,13,conventional_speedway,0.09227656907410468,0.0800984089914521,3,12,conventional_speedway,48,21.304359436035156,16,conventional_speedway
2025,33,cup_2025_r33,5582,ty_gibbs,xgb_drafting_specialist,South Point 400,2025-10-12,las_vegas_motor_speedway,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,Ty Gibbs,54,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,38,34,0,0,13.537613220570655,14,conventional_speedway,0.02098887928587765,0.09679546948692472,12,10,conventional_speedway,9,22.145240783691406,14,conventional_speedway
2025,33,cup_2025_r33,5582,brad_keselowski,xgb_drafting_specialist,South Point 400,2025-10-12,las_vegas_motor_speedway,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,Brad Keselowski,6,rfk_racing,RFK Racing,ford,Ford,38,10,0,0,13.628235764731617,15,conventional_speedway,0.00168775704093434,0.21230306961822876,33,4,conventional_speedway,27,21.770851135253903,15,conventional_speedway
2025,33,cup_2025_r33,5582,ryan_preece,xgb_drafting_specialist,South Point 400,2025-10-12,las_vegas_motor_speedway,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,Ryan Preece,60,rfk_racing,RFK Racing,ford,Ford,38,9,0,0,13.781912936244426,16,conventional_speedway,0.01102211858238816,0.19751580515891176,18,5,conventional_speedway,28,21.17531967163086,17,conventional_speedway
2025,33,cup_2025_r33,5582,chris_buescher,xgb_drafting_specialist,South Point 400,2025-10-12,las_vegas_motor_speedway,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,Chris Buescher,17,rfk_racing,RFK Racing,ford,Ford,38,12,0,0,14.221196282193173,17,conventional_speedway,0.01778430468933909,0.02779648053170385,13,21,conventional_speedway,25,23.12251091003418,12,conventional_speedway
2025,33,cup_2025_r33,5582,erik_jones,xgb_drafting_specialist,South Point 400,2025-10-12,las_vegas_motor_speedway,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,Erik Jones,43,legacy_motor_club,Legacy Motor Club,toyota,Toyota,38,15,0,0,14.427204584347352,18,conventional_speedway,0.00504140600636432,0.03089606850688775,26,20,conventional_speedway,22,20.150619506835938,21,conventional_speedway
2025,33,cup_2025_r33,5582,zane_smith,xgb_drafting_specialist,South Point 400,2025-10-12,las_vegas_motor_speedway,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,Zane Smith,38,front_row_motorsports,Front Row Motorsports,ford,Ford,38,24,0,0,14.461832749528346,19,conventional_speedway,0.00267559644160228,0.01835503382688543,31,25,conventional_speedway,13,16.960590362548828,34,conventional_speedway
2025,33,cup_2025_r33,5582,todd_gilliland,xgb_drafting_specialist,South Point 400,2025-10-12,las_vegas_motor_speedway,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,Todd Gilliland,34,front_row_motorsports,Front Row Motorsports,ford,Ford,38,21,0,0,14.489852035619958,20,conventional_speedway,9.941354675779483e-4,0.01411995495952006,37,29,conventional_speedway,16,20.30048942565918,19,conventional_speedway
2025,33,cup_2025_r33,5582,kyle_busch,xgb_drafting_specialist,South Point 400,2025-10-12,las_vegas_motor_speedway,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,Kyle Busch,8,richard_childress_racing,Richard Childress Racing,chevrolet,Chevrolet,38,8,0,0,14.591598988435855,21,conventional_speedway,0.00101117772895618,0.0696263074913629,36,13,conventional_speedway,29,17.46884536743164,30,conventional_speedway
2025,33,cup_2025_r33,5582,michael_mcdowell,xgb_drafting_specialist,South Point 400,2025-10-12,las_vegas_motor_speedway,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,Michael McDowell,71,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,38,16,0,0,14.63778564033516,22,conventional_speedway,0.00883680358997167,0.06012182878052063,19,18,conventional_speedway,21,20.211442947387695,20,conventional_speedway
2025,33,cup_2025_r33,5582,carson_hocevar,xgb_drafting_specialist,South Point 400,2025-10-12,las_vegas_motor_speedway,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,Carson Hocevar,77,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,38,32,0,0,14.641939931146032,23,conventional_speedway,0.00332919607955922,0.06797271196974324,30,14,conventional_speedway,6,19.16661834716797,24,conventional_speedway
2025,33,cup_2025_r33,5582,austin_dillon,xgb_drafting_specialist,South Point 400,2025-10-12,las_vegas_motor_speedway,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,Austin Dillon,3,richard_childress_racing,Richard Childress Racing,chevrolet,Chevrolet,38,25,0,0,14.685563086526765,24,conventional_speedway,0.00865595142951328,0.01770416459991683,20,26,conventional_speedway,12,18.38955307006836,27,conventional_speedway
2025,33,cup_2025_r33,5582,cole_custer,xgb_drafting_specialist,South Point 400,2025-10-12,las_vegas_motor_speedway,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,Cole Custer,41,haas_factory_team,Haas Factory Team,ford,Ford,38,28,0,0,14.981339172905516,25,conventional_speedway,0.00525534647511096,0.00770563807600506,25,32,conventional_speedway,9,17.170196533203125,33,conventional_speedway
2025,33,cup_2025_r33,5582,aj_allmendinger,xgb_drafting_specialist,South Point 400,2025-10-12,las_vegas_motor_speedway,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,A.J. Allmendinger,16,kaulig_racing,Kaulig Racing,chevrolet,Chevrolet,38,19,0,0,15.071580037679746,26,conventional_speedway,0.00185035920055643,0.00305714829160645,32,35,conventional_speedway,18,18.257953643798828,28,conventional_speedway
2025,33,cup_2025_r33,5582,shane_van_gisbergen,xgb_drafting_specialist,South Point 400,2025-10-12,las_vegas_motor_speedway,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,Shane van Gisbergen,88,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,38,33,0,0,15.165386001340456,27,conventional_speedway,0.02829484837797546,0.01212753246073962,10,30,conventional_speedway,4,24.484886169433594,6,conventional_speedway
2025,33,cup_2025_r33,5582,john_hunter_nemechek,xgb_drafting_specialist,South Point 400,2025-10-12,las_vegas_motor_speedway,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,John Hunter Nemechek,42,legacy_motor_club,Legacy Motor Club,toyota,Toyota,38,29,0,0,15.234332337881884,28,conventional_speedway,7.076494437064231e-4,0.02622628886275274,38,22,conventional_speedway,8,18.97040748596191,25,conventional_speedway
2025,33,cup_2025_r33,5582,noah_gragson,xgb_drafting_specialist,South Point 400,2025-10-12,las_vegas_motor_speedway,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,Noah Gragson,4,front_row_motorsports,Front Row Motorsports,ford,Ford,38,13,0,0,15.268675398613414,29,conventional_speedway,0.00145890448686631,0.00990342894004146,34,31,conventional_speedway,24,15.615358352661133,35,conventional_speedway
2025,33,cup_2025_r33,5582,josh_berry,xgb_drafting_specialist,South Point 400,2025-10-12,las_vegas_motor_speedway,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,Josh Berry,21,wood_brothers_racing,Wood Brothers Racing,ford,Ford,38,26,0,0,15.50562940656781,30,conventional_speedway,0.0302108792644875,0.0614805750547953,9,16,conventional_speedway,11,20.452550888061523,18,conventional_speedway
2025,33,cup_2025_r33,5582,justin_haley,xgb_drafting_specialist,South Point 400,2025-10-12,las_vegas_motor_speedway,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,Justin Haley,7,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,38,27,0,0,15.59984248413503,31,conventional_speedway,0.00383389342590981,0.01916084088220908,29,24,conventional_speedway,10,18.07842445373535,29,conventional_speedway
2025,33,cup_2025_r33,5582,daniel_suarez,xgb_drafting_specialist,South Point 400,2025-10-12,las_vegas_motor_speedway,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,Daniel Suarez,99,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,38,20,0,0,15.86566731892531,32,conventional_speedway,0.01531810583351133,0.0231482564338572,15,23,conventional_speedway,17,19.367753982543945,22,conventional_speedway
2025,33,cup_2025_r33,5582,ty_dillon,xgb_drafting_specialist,South Point 400,2025-10-12,las_vegas_motor_speedway,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,Ty Dillon,10,kaulig_racing,Kaulig Racing,chevrolet,Chevrolet,38,37,0,0,15.961735139462016,33,conventional_speedway,0.00582112336812181,0.01758783792660433,24,27,conventional_speedway,1,19.248722076416016,23,conventional_speedway
2025,33,cup_2025_r33,5582,riley_herbst,xgb_drafting_specialist,South Point 400,2025-10-12,las_vegas_motor_speedway,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,Riley Herbst,35,23xi_racing,23XI Racing,toyota,Toyota,38,17,0,0,16.597318227909362,34,conventional_speedway,0.0011898079174826,0.00357045001276835,35,34,conventional_speedway,20,17.385677337646484,31,conventional_speedway
2025,33,cup_2025_r33,5582,ricky_stenhouse_jr,xgb_drafting_specialist,South Point 400,2025-10-12,las_vegas_motor_speedway,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,Ricky Stenhouse Jr.,47,hyak_motorsports,Hyak Motorsports,chevrolet,Chevrolet,38,14,0,0,16.89388833636194,35,conventional_speedway,0.00404252529975039,0.00445287138165875,28,33,conventional_speedway,23,17.310251235961914,32,conventional_speedway
2025,33,cup_2025_r33,5582,katherine_legge,xgb_drafting_specialist,South Point 400,2025-10-12,las_vegas_motor_speedway,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,Katherine Legge,78,live_fast_motorsports,Live Fast Motorsports,chevrolet,Chevrolet,38,31,0,0,18.387426003380167,36,conventional_speedway,0.00651396707538657,0.00188897648565264,23,36,conventional_speedway,6,14.251827239990234,36,conventional_speedway
2025,33,cup_2025_r33,5582,cody_ware,xgb_drafting_specialist,South Point 400,2025-10-12,las_vegas_motor_speedway,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,Cody Ware,51,rick_ware_racing,Rick Ware Racing,ford,Ford,38,35,0,0,20.345693632741035,37,conventional_speedway,0.00464387677260334,0.00129095128635142,27,38,conventional_speedway,2,12.781797409057615,37,conventional_speedway
2025,33,cup_2025_r33,5582,jj_yeley,xgb_drafting_specialist,South Point 400,2025-10-12,las_vegas_motor_speedway,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,J.J. Yeley,44,ny_racing_team,NY Racing Team,chevrolet,Chevrolet,38,30,0,0,20.409088670346335,38,conventional_speedway,0.00741417265362958,0.00169957191888929,22,37,conventional_speedway,0,5.610053062438965,38,conventional_speedway
2025,34,cup_2025_r34,,chase_elliott,xgb_drafting_specialist,YellaWood 500,,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Chase Elliott,9,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,40,40,0,0,8.706048575009675,1,drafting_superspeedway,0.11170311200942444,0.3148370017493543,4,2,drafting_superspeedway,1,30.54708671569824,2,drafting_superspeedway
2025,34,cup_2025_r34,,ryan_blaney,xgb_drafting_specialist,YellaWood 500,,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Ryan Blaney,12,team_penske,Team Penske,ford,Ford,40,23,0,0,9.148298505682735,2,drafting_superspeedway,0.05789468623893532,0.03671766102949697,7,24,drafting_superspeedway,24,30.272802352905273,3,drafting_superspeedway
2025,34,cup_2025_r34,,william_byron,xgb_drafting_specialist,YellaWood 500,,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,William Byron,24,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,40,25,0,0,9.684408007444572,3,drafting_superspeedway,0.02729502155449409,0.14686614429557587,8,7,drafting_superspeedway,19,31.51758575439453,1,drafting_superspeedway
2025,34,cup_2025_r34,,christopher_bell,xgb_drafting_specialist,YellaWood 500,,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Christopher Bell,20,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,40,8,0,0,10.897662769623478,4,drafting_superspeedway,0.12464201222448695,0.22816858171719415,2,4,drafting_superspeedway,36,23.797306060791016,8,drafting_superspeedway
2025,34,cup_2025_r34,,kyle_larson,xgb_drafting_specialist,YellaWood 500,,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Kyle Larson,5,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,40,26,0,0,11.290277101799274,5,drafting_superspeedway,0.08283612283924158,0.28548942288918366,5,3,drafting_superspeedway,20,26.924901962280273,4,drafting_superspeedway
2025,34,cup_2025_r34,,chris_buescher,xgb_drafting_specialist,YellaWood 500,,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Chris Buescher,17,rfk_racing,RFK Racing,ford,Ford,40,30,0,0,12.02251844137892,6,drafting_superspeedway,0.00534107473865158,0.01495800124721615,25,29,drafting_superspeedway,7,23.44243621826172,9,drafting_superspeedway
2025,34,cup_2025_r34,,tyler_reddick,xgb_drafting_specialist,YellaWood 500,,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Tyler Reddick,45,23xi_racing,23XI Racing,toyota,Toyota,40,7,0,0,12.76743685826076,7,drafting_superspeedway,0.02137138352554098,0.05400576132929729,12,18,drafting_superspeedway,39,22.40015411376953,13,drafting_superspeedway
2025,34,cup_2025_r34,,alex_bowman,xgb_drafting_specialist,YellaWood 500,,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Alex Bowman,48,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,40,29,0,0,12.79575246141856,8,drafting_superspeedway,0.05806828551016198,0.10399030944789243,6,8,drafting_superspeedway,9,23.2335262298584,10,drafting_superspeedway
2025,34,cup_2025_r34,,bubba_wallace,xgb_drafting_specialist,YellaWood 500,,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Bubba Wallace,23,23xi_racing,23XI Racing,toyota,Toyota,40,4,0,0,12.980235348033418,9,drafting_superspeedway,0.01066317051200254,0.04913565409257896,20,20,drafting_superspeedway,39,22.932132720947266,11,drafting_superspeedway
2025,34,cup_2025_r34,,brad_keselowski,xgb_drafting_specialist,YellaWood 500,,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Brad Keselowski,6,rfk_racing,RFK Racing,ford,Ford,40,10,0,0,13.10043545958104,10,drafting_superspeedway,0.00576172170629755,0.07034393394998113,24,14,drafting_superspeedway,27,24.572065353393555,7,drafting_superspeedway
2025,34,cup_2025_r34,,austin_cindric,xgb_drafting_specialist,YellaWood 500,,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Austin Cindric,2,team_penske,Team Penske,ford,Ford,40,34,0,0,13.168131450778544,11,drafting_superspeedway,0.02713732391648847,0.1891932030482033,9,5,drafting_superspeedway,3,26.113370895385746,6,drafting_superspeedway
2025,34,cup_2025_r34,,erik_jones,xgb_drafting_specialist,YellaWood 500,,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Erik Jones,43,legacy_motor_club,Legacy Motor Club,toyota,Toyota,40,35,0,0,13.413364952266612,12,drafting_superspeedway,0.00174427746544837,0.04833401325786912,34,21,drafting_superspeedway,2,21.117565155029297,19,drafting_superspeedway
2025,34,cup_2025_r34,,ross_chastain,xgb_drafting_specialist,YellaWood 500,,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Ross Chastain,1,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,40,13,0,0,13.453755006760275,13,drafting_superspeedway,0.01951420054224477,0.07815582284046346,13,12,drafting_superspeedway,24,22.045589447021484,16,drafting_superspeedway
2025,34,cup_2025_r34,,kyle_busch,xgb_drafting_specialist,YellaWood 500,,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Kyle Busch,8,richard_childress_racing,Richard Childress Racing,chevrolet,Chevrolet,40,19,0,0,13.762605861013366,14,drafting_superspeedway,0.00104216296427941,0.1714762191127359,37,6,drafting_superspeedway,18,20.92915725708008,20,drafting_superspeedway
2025,34,cup_2025_r34,,denny_hamlin,xgb_drafting_specialist,YellaWood 500,,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Denny Hamlin,11,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,40,24,0,0,13.889250025744271,15,drafting_superspeedway,0.01782287632255425,0.08803557731249466,14,11,drafting_superspeedway,13,21.899911880493164,17,drafting_superspeedway
2025,34,cup_2025_r34,,todd_gilliland,xgb_drafting_specialist,YellaWood 500,,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Todd Gilliland,34,front_row_motorsports,Front Row Motorsports,ford,Ford,40,2,0,1,14.073142776589432,16,drafting_superspeedway,0.01177285736934825,0.02251298314184414,19,28,drafting_superspeedway,39,20.7962703704834,21,drafting_superspeedway
2025,34,cup_2025_r34,,justin_haley,xgb_drafting_specialist,YellaWood 500,,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Justin Haley,7,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,40,39,0,0,14.258864262637765,17,drafting_superspeedway,0.001667645416876,0.05180312353851855,35,19,drafting_superspeedway,1,16.853870391845703,31,drafting_superspeedway
2025,34,cup_2025_r34,,michael_mcdowell,xgb_drafting_specialist,YellaWood 500,,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Michael McDowell,71,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,40,17,0,0,14.296489296076654,18,drafting_superspeedway,0.00224114922115045,0.08926123792988247,30,10,drafting_superspeedway,24,22.81304359436035,12,drafting_superspeedway
2025,34,cup_2025_r34,,joey_logano,xgb_drafting_specialist,YellaWood 500,,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Joey Logano,22,team_penske,Team Penske,ford,Ford,40,16,0,0,14.33887365890223,19,drafting_superspeedway,0.12375500393569792,0.3976841928131547,3,1,drafting_superspeedway,26,26.12757110595703,5,drafting_superspeedway
2025,34,cup_2025_r34,,chase_briscoe,xgb_drafting_specialist,YellaWood 500,,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Chase Briscoe,19,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,40,1,1,1,14.461813263510711,20,drafting_superspeedway,0.0150235113396633,0.06277038902390854,17,16,drafting_superspeedway,50,22.38810920715332,14,drafting_superspeedway
2025,34,cup_2025_r34,,carson_hocevar,xgb_drafting_specialist,YellaWood 500,,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Carson Hocevar,77,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,40,6,0,0,14.462392668171669,21,drafting_superspeedway,0.01633857572496007,0.09430443665005613,16,9,drafting_superspeedway,41,17.78858184814453,26,drafting_superspeedway
2025,34,cup_2025_r34,,shane_van_gisbergen,xgb_drafting_specialist,YellaWood 500,,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Shane van Gisbergen,88,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,40,11,0,0,14.547600807845042,22,drafting_superspeedway,0.02143142048962945,0.03708589565421659,11,23,drafting_superspeedway,26,19.565561294555664,22,drafting_superspeedway
2025,34,cup_2025_r34,,ty_gibbs,xgb_drafting_specialist,YellaWood 500,,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Ty Gibbs,54,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,40,3,0,1,14.687975848009984,23,drafting_superspeedway,0.00640814276346535,0.02572340419360526,22,26,drafting_superspeedway,49,22.074113845825195,15,drafting_superspeedway
2025,34,cup_2025_r34,,ryan_preece,xgb_drafting_specialist,YellaWood 500,,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Ryan Preece,60,rfk_racing,RFK Racing,ford,Ford,40,15,0,0,14.806093531035502,24,drafting_superspeedway,8.066897936210609e-4,0.06362197283141148,40,15,drafting_superspeedway,22,21.831357955932617,18,drafting_superspeedway
2025,34,cup_2025_r34,,aj_allmendinger,xgb_drafting_specialist,YellaWood 500,,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,A.J. Allmendinger,16,kaulig_racing,Kaulig Racing,chevrolet,Chevrolet,40,37,0,0,15.31584569509077,25,drafting_superspeedway,0.00393193459510556,0.00649872126312406,27,32,drafting_superspeedway,1,17.666351318359375,28,drafting_superspeedway
