season,round,race_name,track_name,track_primary_family,track_cluster_id,driver_id,driver_name,owner_name,manufacturer,target_qualifying_position,predicted_qualifying_rank,predicted_position_score,training_races,target_finish_position,predicted_finish_position,predicted_finish_rank,finish_route,target_win,target_top3,win_probability,top3_probability,predicted_win_rank,predicted_top3_rank,probability_route,target_points,predicted_points,predicted_points_rank,actual_points_rank,points_route
2025,14,Cracker Barrel 400,Nashville Superspeedway,intermediate_speedway,cluster_2,kyle_larson,Kyle Larson,Hendrick Motorsports,Chevrolet,28,1,8.814553844096526,265,8,8.971421718661198,5,conventional_speedway,0,0,0.10597330461113735,0.2500873762796485,3,4,conventional_speedway,29,31.422696959966455,5,10,conventional_speedway
2025,14,Cracker Barrel 400,Nashville Superspeedway,intermediate_speedway,cluster_2,michael_mcdowell,Michael McDowell,Spire Motorsports,Chevrolet,8,10,15.030075710343723,265,21,15.652461299339446,16,conventional_speedway,0,0,0.00599802470382197,0.0194972370583831,18,23,conventional_speedway,19,21.401306697766664,16,19,conventional_speedway
2025,14,Cracker Barrel 400,Nashville Superspeedway,intermediate_speedway,cluster_2,noah_gragson,Noah Gragson,Front Row Motorsports,Ford,30,21,20.280148724387143,265,38,19.419165434046977,27,conventional_speedway,0,0,0.0018529796096625,0.01171859516841416,30,26,conventional_speedway,1,16.85708803107674,26,37,conventional_speedway
2025,14,Cracker Barrel 400,Nashville Superspeedway,intermediate_speedway,cluster_2,ricky_stenhouse_jr,Ricky Stenhouse Jr.,Hyak Motorsports,Chevrolet,13,26,22.861866270765624,265,39,18.42753238398153,23,conventional_speedway,0,0,0.00595356353887928,0.00931044098433426,19,30,conventional_speedway,1,18.31266474168691,22,36,conventional_speedway
2025,14,Cracker Barrel 400,Nashville Superspeedway,intermediate_speedway,cluster_2,riley_herbst,Riley Herbst,23XI Racing,Toyota,37,33,25.523104976745845,265,24,22.90735243195448,33,conventional_speedway,0,0,0.00201060334057801,0.00604321228173619,29,31,conventional_speedway,13,13.285493416043217,32,24,conventional_speedway
2025,14,Cracker Barrel 400,Nashville Superspeedway,intermediate_speedway,cluster_2,ross_chastain,Ross Chastain,Trackhouse Racing,Chevrolet,5,24,22.108967418760916,265,11,9.243924307500723,6,conventional_speedway,0,0,0.10191911878764676,0.19430819540925828,4,7,conventional_speedway,27,28.053786563758916,9,13,conventional_speedway
2025,14,Cracker Barrel 400,Nashville Superspeedway,intermediate_speedway,cluster_2,ryan_blaney,Ryan Blaney,Team Penske,Ford,15,8,13.996939120572003,265,1,10.702035591235008,10,conventional_speedway,1,1,0.04688564100478423,0.21971738412856304,8,5,conventional_speedway,54,29.201064813064352,7,1,conventional_speedway
2025,14,Cracker Barrel 400,Nashville Superspeedway,intermediate_speedway,cluster_2,ryan_preece,Ryan Preece,RFK Racing,Ford,19,25,22.603493080843204,265,28,15.34072328375146,14,conventional_speedway,0,0,0.00418087024804429,0.06428871837491439,21,13,conventional_speedway,9,20.533968963386,17,28,conventional_speedway
2025,14,Cracker Barrel 400,Nashville Superspeedway,intermediate_speedway,cluster_2,shane_van_gisbergen,Shane van Gisbergen,Trackhouse Racing,Chevrolet,23,36,29.515119963928367,265,25,23.281548784920215,34,conventional_speedway,0,0,0.00300709024199994,0.01072529227590599,27,27,conventional_speedway,12,13.025794386152157,34,25,conventional_speedway
2025,14,Cracker Barrel 400,Nashville Superspeedway,intermediate_speedway,cluster_2,todd_gilliland,Todd Gilliland,Front Row Motorsports,Ford,35,29,24.215531290296276,265,22,21.213770986716195,30,conventional_speedway,0,0,0.00118319216251788,0.0052774938888965,35,33,conventional_speedway,15,16.295231860923344,28,22,conventional_speedway
2025,14,Cracker Barrel 400,Nashville Superspeedway,intermediate_speedway,cluster_2,ty_dillon,Ty Dillon,Kaulig Racing,Chevrolet,31,34,25.94126493388587,265,26,23.37408171835388,35,conventional_speedway,0,0,0.00111009885307593,0.0035800475990119102,37,36,conventional_speedway,11,13.22769011994512,33,26,conventional_speedway
2025,14,Cracker Barrel 400,Nashville Superspeedway,intermediate_speedway,cluster_2,ty_gibbs,Ty Gibbs,Joe Gibbs Racing,Toyota,22,11,15.231200954628973,265,31,18.176907514717556,21,conventional_speedway,0,0,0.01393745799572926,0.04599098630935622,14,17,conventional_speedway,6,19.056507285219688,20,31,conventional_speedway
2025,14,Cracker Barrel 400,Nashville Superspeedway,intermediate_speedway,cluster_2,tyler_reddick,Tyler Reddick,23XI Racing,Toyota,4,5,12.759948756282304,265,9,9.876485738383224,8,conventional_speedway,0,0,0.07778685238805036,0.2128377243399254,6,6,conventional_speedway,37,33.540370710255786,4,6,conventional_speedway
2025,14,Cracker Barrel 400,Nashville Superspeedway,intermediate_speedway,cluster_2,william_byron,William Byron,Hendrick Motorsports,Chevrolet,3,2,9.130971246988404,265,5,6.753764217690044,2,conventional_speedway,0,0,0.0997389026384414,0.34400029548876193,5,2,conventional_speedway,48,38.98498281695796,1,3,conventional_speedway
2025,14,Cracker Barrel 400,Nashville Superspeedway,intermediate_speedway,cluster_2,zane_smith,Zane Smith,Front Row Motorsports,Ford,27,22,21.62112803446102,265,13,18.978526925177743,24,conventional_speedway,0,0,0.00147991997382817,0.01529571033310869,32,24,conventional_speedway,27,16.57097725045399,27,14,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,aj_allmendinger,A.J. Allmendinger,Kaulig Racing,Chevrolet,19,22,20.2958727796608,266,17,18.9426323999335,26,conventional_speedway,0,0,0.0024136795701185,0.01515209923834296,26,25,conventional_speedway,20,16.54425006608033,27,19,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,alex_bowman,Alex Bowman,Hendrick Motorsports,Chevrolet,16,10,15.642127393255668,266,36,13.054024681012686,13,conventional_speedway,0,0,0.02254626136180177,0.09772611511932994,11,11,conventional_speedway,1,22.94258179039184,14,36,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,austin_cindric,Austin Cindric,Team Penske,Ford,11,12,16.13859649545877,266,31,16.03756612806685,17,conventional_speedway,0,0,0.01665016222614422,0.02921355121253894,16,20,conventional_speedway,15,21.528221488365737,17,26,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,austin_dillon,Austin Dillon,Richard Childress Racing,Chevrolet,28,20,19.77106038000606,266,19,16.281581611787924,20,conventional_speedway,0,0,0.00509852027820856,0.02027742355192816,22,23,conventional_speedway,18,18.81596660226068,21,21,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,brad_keselowski,Brad Keselowski,RFK Racing,Ford,27,17,19.03561050190265,266,10,13.345060137638283,15,conventional_speedway,0,0,0.01724830916150332,0.06317083749403797,14,17,conventional_speedway,27,22.358541902345767,16,13,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,bubba_wallace,Bubba Wallace,23XI Racing,Toyota,9,11,15.744629524476968,266,4,13.256204549792134,14,conventional_speedway,0,0,0.01367930931098297,0.08212194866268627,17,14,conventional_speedway,40,25.35032591893556,11,3,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,carson_hocevar,Carson Hocevar,Spire Motorsports,Chevrolet,14,18,19.68942926781881,266,29,16.190951889036434,18,conventional_speedway,0,0,0.00267576036887809,0.064357605602506,25,15,conventional_speedway,17,19.44981203202964,18,22,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,chase_briscoe,Chase Briscoe,Joe Gibbs Racing,Toyota,1,16,17.178411362850834,266,23,10.936608318474777,9,conventional_speedway,0,0,0.02003187222212015,0.12624314600012448,13,8,conventional_speedway,21,26.010025297448472,10,18,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,chase_elliott,Chase Elliott,Hendrick Motorsports,Chevrolet,17,8,12.638969924806965,266,15,11.052824816216722,10,conventional_speedway,0,0,0.03704446297603258,0.11838658339582098,10,9,conventional_speedway,22,27.50586795196528,7,16,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,chris_buescher,Chris Buescher,RFK Racing,Ford,6,13,16.636330538605264,266,2,10.56711426195826,8,conventional_speedway,0,1,0.05482336415431468,0.09750786316232438,8,12,conventional_speedway,45,26.5113499800095,8,2,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,christopher_bell,Christopher Bell,Joe Gibbs Racing,Toyota,25,5,11.339634700190537,266,16,9.606232790244766,5,conventional_speedway,0,0,0.05897200408702965,0.20693428153546564,7,5,conventional_speedway,21,28.378194684320334,6,17,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,cody_ware,Cody Ware,Rick Ware Racing,Ford,36,36,34.00126657540085,266,26,28.212781536897225,36,conventional_speedway,0,0,0.00103515557508424,0.00233917397553313,36,36,conventional_speedway,11,7.53610247362583,36,29,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,cole_custer,Cole Custer,Haas Factory Team,Ford,24,34,26.566471603151825,266,35,21.777686409139385,34,conventional_speedway,0,0,0.00236547706929381,0.00622501678667946,27,32,conventional_speedway,2,14.380745812759605,32,35,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,daniel_suarez,Daniel Suarez,Trackhouse Racing,Chevrolet,35,24,21.905798540191626,266,14,16.56989114633822,22,conventional_speedway,0,0,0.00644118135465967,0.03409334179030957,20,18,conventional_speedway,23,18.689598791350193,22,15,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,denny_hamlin,Denny Hamlin,Joe Gibbs Racing,Toyota,3,4,10.888983332544372,266,1,7.967933619642848,3,conventional_speedway,1,1,0.10268578846904708,0.3685648536840539,3,1,conventional_speedway,51,34.80152063933305,1,1,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,erik_jones,Erik Jones,Legacy Motor Club,Toyota,22,26,22.93425309057414,266,11,16.317497894776313,21,conventional_speedway,0,0,0.00604030106807804,0.02413139205999236,21,21,conventional_speedway,27,18.385210940335096,23,14,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,joey_logano,Joey Logano,Team Penske,Ford,15,3,10.817403381832593,266,22,12.308931047085627,11,conventional_speedway,0,0,0.0664277099352742,0.1278251520798895,5,7,conventional_speedway,15,24.82937704404414,12,25,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,john_hunter_nemechek,John Hunter Nemechek,Legacy Motor Club,Toyota,21,30,24.7271219364904,266,34,20.165890405545795,29,conventional_speedway,0,0,0.00215892692317096,0.00503932428010298,28,33,conventional_speedway,3,15.929442071956766,28,34,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,josh_berry,Josh Berry,Wood Brothers Racing,Ford,7,23,20.610421093154955,266,12,17.030986836301647,23,conventional_speedway,0,0,0.01339932735937868,0.03323579289025334,18,19,conventional_speedway,31,19.140281243165138,20,10,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,justin_haley,Justin Haley,Spire Motorsports,Chevrolet,31,29,23.902024971298196,266,21,21.3224933966996,32,conventional_speedway,0,0,0.00111385168765992,0.00700530737898459,35,31,conventional_speedway,16,14.493589941130535,31,24,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,kyle_busch,Kyle Busch,Richard Childress Racing,Chevrolet,2,15,17.15322390826626,266,8,10.519256433993158,7,conventional_speedway,0,0,0.02230327338135717,0.06417331566046734,12,16,conventional_speedway,31,26.493485743297747,9,9,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,kyle_larson,Kyle Larson,Hendrick Motorsports,Chevrolet,5,2,9.625422950768233,266,5,7.09829111685002,1,conventional_speedway,0,0,0.17218386589249357,0.33273755660137133,1,2,conventional_speedway,36,34.16402769824296,2,5,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,michael_mcdowell,Michael McDowell,Spire Motorsports,Chevrolet,32,14,16.820148752656586,266,30,18.85838768420503,25,conventional_speedway,0,0,0.00173005460099443,0.01367837577262735,31,27,conventional_speedway,7,16.840324593638552,26,32,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,noah_gragson,Noah Gragson,Front Row Motorsports,Ford,29,25,22.27173391461085,266,27,19.87493263779993,28,conventional_speedway,0,0,0.00154528791045131,0.01227557500748247,32,29,conventional_speedway,10,15.63118988044574,30,31,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,ricky_stenhouse_jr,Ricky Stenhouse Jr.,Hyak Motorsports,Chevrolet,30,27,23.08318281703885,266,20,18.29206663492972,24,conventional_speedway,0,0,0.00473765435303591,0.01595985440171358,23,24,conventional_speedway,17,17.108959537933345,25,23,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,riley_herbst,Riley Herbst,23XI Racing,Toyota,34,32,25.339785689940634,266,25,22.02811401742856,35,conventional_speedway,0,0,0.00285035937040975,0.00894410118326555,24,30,conventional_speedway,12,13.27562252067343,35,28,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,ross_chastain,Ross Chastain,Trackhouse Racing,Chevrolet,20,21,20.01894192848411,266,6,12.73721818297278,12,conventional_speedway,0,0,0.03944864024967215,0.10468783512412744,9,10,conventional_speedway,37,22.50840485337025,15,4,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,ryan_blaney,Ryan Blaney,Team Penske,Ford,13,6,11.878099937193593,266,32,9.07442435129817,4,conventional_speedway,0,0,0.13786461610314898,0.2783687023544755,2,4,conventional_speedway,10,31.56316567157496,4,30,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,ryan_preece,Ryan Preece,RFK Racing,Ford,23,28,23.822575523194654,266,9,18.963097800114777,27,conventional_speedway,0,0,0.00211801585915973,0.02052888675722187,29,22,conventional_speedway,33,17.309604493316215,24,7,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,shane_van_gisbergen,Shane van Gisbergen,Trackhouse Racing,Chevrolet,26,35,27.11861602967308,266,18,21.63028975450886,33,conventional_speedway,0,0,0.00693017562270199,0.01342697679093952,19,28,conventional_speedway,19,13.94087385055995,33,20,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,todd_gilliland,Todd Gilliland,Front Row Motorsports,Ford,33,31,24.763589344318884,266,33,20.37011635081846,30,conventional_speedway,0,0,0.00125562628092343,0.00401501350829775,34,35,conventional_speedway,4,15.748453625705183,29,33,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,ty_dillon,Ty Dillon,Kaulig Racing,Chevrolet,18,33,26.55551644961455,266,24,21.306484148136505,31,conventional_speedway,0,0,0.00141382434367364,0.00409414006570402,33,34,conventional_speedway,15,13.874867188139486,34,27,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,ty_gibbs,Ty Gibbs,Joe Gibbs Racing,Toyota,8,7,12.605960354149287,266,3,14.284721352233795,16,conventional_speedway,0,1,0.01677877295978618,0.0920387627449431,15,13,conventional_speedway,34,23.22352446766897,13,6,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,tyler_reddick,Tyler Reddick,23XI Racing,Toyota,12,9,13.118082206371604,266,13,9.797768387686428,6,conventional_speedway,0,0,0.0646244462454774,0.1742992992496799,6,6,conventional_speedway,31,29.4343575426255,5,8,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,william_byron,William Byron,Hendrick Motorsports,Chevrolet,4,1,9.179408180650196,266,28,7.872047321701633,2,conventional_speedway,0,0,0.06953630220528256,0.31680292081349914,4,3,conventional_speedway,29,33.211110538502496,3,12,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,zane_smith,Zane Smith,Front Row Motorsports,Ford,10,19,19.733792242694435,266,7,16.245784971478145,19,conventional_speedway,0,0,0.00182765946265058,0.0144178740632795,30,26,conventional_speedway,30,19.37217989780491,19,11,conventional_speedway
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,aj_allmendinger,A.J. Allmendinger,Kaulig Racing,Chevrolet,8,7,14.749346633855785,267,13,11.05848694053832,10,road_course,0,0,0.03517739122592965,0.11345334791315764,11,11,road_course,24,25.782192776972423,10,17,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,alex_bowman,Alex Bowman,Hendrick Motorsports,Chevrolet,29,17,17.903078222852397,267,4,15.184969901651778,19,road_course,0,0,0.01081414626010749,0.06563844485954744,20,18,road_course,41,20.28884024054102,19,4,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,austin_cindric,Austin Cindric,Team Penske,Ford,20,18,17.907717663339646,267,18,15.540960728873324,21,road_course,0,0,0.01748993246336805,0.0392511315289617,17,20,road_course,19,20.92298363295232,16,20,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,austin_dillon,Austin Dillon,Richard Childress Racing,Chevrolet,21,23,21.165344000318697,267,28,18.888194441819408,26,road_course,0,0,0.00314274270439483,0.0099118961328038,29,30,road_course,14,16.98032875059772,26,23,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,brad_keselowski,Brad Keselowski,RFK Racing,Ford,30,28,23.802687735324177,267,25,19.247192146571123,28,road_course,0,0,0.0038464008790186,0.02578029338634061,25,24,road_course,12,16.03092565575386,29,25,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,bubba_wallace,Bubba Wallace,23XI Racing,Toyota,25,15,17.268663039491873,267,12,15.585962336778072,22,road_course,0,0,0.00898542145762083,0.05840425168225787,22,19,road_course,28,20.401127294951927,18,14,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,carson_hocevar,Carson Hocevar,Spire Motorsports,Chevrolet,23,13,17.016846127376834,267,34,14.848441295273568,18,road_course,0,0,0.006236303966222,0.06846898346508294,24,17,road_course,9,20.101052872281123,20,29,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,chase_briscoe,Chase Briscoe,Joe Gibbs Racing,Toyota,19,11,16.140524599788574,267,7,15.280031611620242,20,road_course,0,0,0.00643925867958231,0.03801250353040313,23,21,road_course,30,20.908962261982,17,10,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,chase_elliott,Chase Elliott,Hendrick Motorsports,Chevrolet,12,4,11.417764177655329,267,3,9.326141924530472,4,road_course,0,1,0.03155998737646603,0.13122003797013904,12,8,road_course,36,28.557296688959465,4,6,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,chris_buescher,Chris Buescher,RFK Racing,Ford,16,14,17.067102916747096,267,10,9.69792481877094,6,road_course,0,0,0.02995318343518981,0.10262857819089552,13,12,road_course,31,25.30615693402994,11,8,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,christopher_bell,Christopher Bell,Joe Gibbs Racing,Toyota,31,5,11.976706005981942,267,2,10.975032072268847,9,road_course,0,1,0.06621491038570036,0.20582583375010435,5,4,road_course,44,27.08908472911558,7,3,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,cody_ware,Cody Ware,Rick Ware Racing,Ford,34,36,33.87943666813075,267,31,28.11760814336844,36,road_course,0,0,0.00128964700393812,0.0033041618681993,35,37,road_course,6,8.056608773679095,35,31,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,cole_custer,Cole Custer,Haas Factory Team,Ford,26,32,26.006387545459308,267,8,23.10981515672672,35,road_course,0,0,0.00317285370410308,0.00835234224272019,28,32,road_course,29,12.669720642216264,34,12,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,daniel_suarez,Daniel Suarez,Trackhouse Racing,Chevrolet,10,21,19.903126607628906,267,19,14.555756390126334,15,road_course,0,0,0.02137348936517299,0.07573103759546325,15,15,road_course,20,19.515395882630653,22,19,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,erik_jones,Erik Jones,Legacy Motor Club,Toyota,14,30,25.270843203623844,267,17,18.71210187550469,24,road_course,0,0,0.00233737873577097,0.01003192327146275,33,29,road_course,25,17.545408133391657,25,16,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,joey_logano,Joey Logano,Team Penske,Ford,9,6,14.6297602223212,267,21,12.695317927596848,13,road_course,0,0,0.05003755552329005,0.11517379838566388,8,10,road_course,16,28.072468654203597,5,22,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,john_hunter_nemechek,John Hunter Nemechek,Legacy Motor Club,Toyota,32,33,26.062467823184623,267,6,22.59509528416747,34,road_course,0,0,0.00105746367230939,0.0033702651774468,37,36,road_course,31,14.651071313873109,32,9,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,josh_berry,Josh Berry,Wood Brothers Racing,Ford,13,22,20.63310734715693,267,26,17.90889871247897,23,road_course,0,0,0.00920954732157069,0.01614933634091443,21,25,road_course,11,18.57723876603825,23,26,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,justin_haley,Justin Haley,Spire Motorsports,Chevrolet,17,27,23.70797986547052,267,24,19.725925589817653,29,road_course,0,0,0.00246941313931744,0.01373389352636723,31,27,road_course,13,16.46947992619784,27,24,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,katherine_legge,Katherine Legge,Live Fast Motorsports,Chevrolet,37,37,34.848299217224124,267,32,29.071449089147073,37,road_course,0,0,0.00205201978309083,0.0050075258180139,34,34,road_course,5,5.695762181282044,37,32,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,kyle_busch,Kyle Busch,Richard Childress Racing,Chevrolet,11,8,14.816734918564164,267,37,11.864826279356004,11,road_course,0,0,0.01345223014200765,0.08151437014971107,19,14,road_course,1,26.05291028503201,8,36,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,kyle_larson,Kyle Larson,Hendrick Motorsports,Chevrolet,6,1,9.994494248337478,267,36,6.816540399660133,1,road_course,0,0,0.18120790180094412,0.3667543818109058,1,1,road_course,2,33.382976960077414,1,34,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,michael_mcdowell,Michael McDowell,Spire Motorsports,Chevrolet,5,10,16.036391289691213,267,5,9.72792982432695,7,road_course,0,0,0.03519983233878177,0.12344971664192946,10,9,road_course,45,29.713326606511213,3,2,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,noah_gragson,Noah Gragson,Front Row Motorsports,Ford,35,26,22.06503148054198,267,30,19.17973823582012,27,road_course,0,0,0.00321653483088531,0.0095848516927578,27,31,road_course,7,15.634421473938792,30,30,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,ricky_stenhouse_jr,Ricky Stenhouse Jr.,Hyak Motorsports,Chevrolet,33,31,25.762224466554635,267,27,20.65319470615871,32,road_course,0,0,0.00308461351262333,0.00716906862731419,30,33,road_course,10,16.31595450884489,28,28,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,riley_herbst,Riley Herbst,23XI Racing,Toyota,15,34,26.30628783023098,267,29,20.327026102556633,30,road_course,0,0,0.0035509029448729,0.01040638409801664,26,28,road_course,11,15.613293082451545,31,27,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,ross_chastain,Ross Chastain,Trackhouse Racing,Chevrolet,3,12,16.283272409378938,267,16,8.681553317531938,3,road_course,0,0,0.06798736598257435,0.16446581800938587,4,5,road_course,29,31.060978233468347,2,11,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,ryan_blaney,Ryan Blaney,Team Penske,Ford,18,16,17.66227431617946,267,14,12.889187397922548,14,road_course,0,0,0.05727131148498741,0.1452164849108838,7,6,road_course,39,25.233235497864595,12,5,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,ryan_preece,Ryan Preece,RFK Racing,Ford,2,25,21.84655627411291,267,15,14.779513033711796,17,road_course,0,0,0.02246052041847545,0.07184673900416606,14,16,road_course,32,20.991122926948663,15,7,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,ryan_truex,Ryan Truex,Joe Gibbs Racing,Toyota,36,24,21.34561433792114,267,23,20.458181063475287,31,road_course,0,0,0.01520319162411715,0.03183064041957752,18,23,road_course,0,6.79289967733893,36,37,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,shane_van_gisbergen,Shane van Gisbergen,Trackhouse Racing,Chevrolet,1,19,18.286479430590042,267,1,8.017698857651533,2,road_course,1,1,0.07386212546888933,0.13525208097037064,3,7,road_course,50,22.799308393440448,14,1,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,todd_gilliland,Todd Gilliland,Front Row Motorsports,Ford,7,29,25.256135793790335,267,22,14.747675794088885,16,road_course,0,0,0.02129907143914022,0.03615010438918532,16,22,road_course,21,19.866559937263577,21,18,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,ty_dillon,Ty Dillon,Kaulig Racing,Chevrolet,28,35,26.38394429784996,267,33,22.393095467475092,33,road_course,0,0,0.001094219099904,0.0039456146935628,36,35,road_course,4,13.413213738968524,33,33,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,ty_gibbs,Ty Gibbs,Joe Gibbs Racing,Toyota,4,9,15.232625694445412,267,11,10.584834797584316,8,road_course,0,0,0.07835404294902377,0.33872585619979595,2,2,road_course,26,25.893840308098227,9,15,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,tyler_reddick,Tyler Reddick,23XI Racing,Toyota,22,3,11.05894444078594,267,20,12.431357407665852,12,road_course,0,0,0.0480465622911635,0.09286647494488896,9,13,road_course,17,24.74532220888195,13,21,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,william_byron,William Byron,Hendrick Motorsports,Chevrolet,27,2,10.578246227165373,267,9,9.622386888049435,5,road_course,0,0,0.05939043792352466,0.256864206659686,6,3,road_course,28,27.78295437408592,6,13,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,zane_smith,Zane Smith,Front Row Motorsports,Ford,24,20,19.344972983027667,267,35,18.7268476423921,25,road_course,0,0,0.00246008866592146,0.01450762014191639,32,26,road_course,2,18.10988289716058,24,35,road_course
