season,round,event_id,race_id,race_name,track_id,track_name,track_primary_family,track_cluster_id,race_date,driver_id,driver_name,car_number,owner_id,owner_name,manufacturer_id,manufacturer,predicted_qualifying_position,predicted_qualifying_rank,predicted_qualifying_speed_deficit_pct,actual_qualifying_position,actual_qualifying_speed,actual_start_position,qualifying_override_applied,qualifying_input_source,qualifying_input_as_of,qualifying_input_notes,predicted_finish_score,predicted_finish_position,predicted_finish_rank,win_probability,top3_probability,win_probability_rank,top3_probability_rank,predicted_points,predicted_points_rank,qualifying_route,finish_route,probability_route,points_route,market_win_odds_decimal,market_top3_odds_decimal,market_win_implied_probability,market_top3_implied_probability,market_source,market_as_of,chatter_momentum_score,chatter_track_fit_score,chatter_context_score,chatter_source_confidence,chatter_composite_score,chatter_signal_count,chatter_verified_pre_green,forecast_generated_at,forecast_status,composite_chatter_score,points_nudge,finish_position_nudge,eligibility_status,safe_for_production_overlay,last_coded,race_source_url,verified_direct_signal_count,verified_carryover_signal_count,verified_carryover_weight,production_eligibility_status,dk_id,salary,dk_avg_points_per_game,dk_starting_position,game_info,chatter_overlay_eligible,chatter_overlay_applied,chatter_score_applied,chatter_additive,chatter_multiplicative,predicted_qualifying_position_adjusted,predicted_finish_position_adjusted,predicted_points_adjusted,win_probability_unscaled,top3_probability_unscaled,win_probability_adjusted,top3_probability_adjusted,predicted_qualifying_rank_adjusted,predicted_finish_rank_adjusted,predicted_points_rank_adjusted,win_probability_rank_adjusted,top3_probability_rank_adjusted,draftkings_match_status
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,chris_buescher,Chris Buescher,17,rfk_racing,RFK Racing,ford,Ford,11.57930521664941,8,1.0240923156593358,,,,FALSE,,,,0.3046639915682753,12.545281774054047,11,0.023332842124312508,0.07287097364856346,14,14,24.053073529218103,12,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-21T14:18:59Z,pre_entry_list_inferred_roster,0.0675,0.27,-0.1013,pre_race_timing_but_proxy_unverified,TRUE,2026-07-15,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,production_only_timestamped_proxy,43606999,8300,30.3,,Window World 450,TRUE,TRUE,0.0675,0.27,1.0135915364502062,11.478005216649409,12.443981774054047,24.323073529218103,0.023649971298532007,0.07386140214306992,0.022777456865312788,0.07135460325224428,8,11,12,14,14,matched
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,bubba_wallace,Bubba Wallace,23,23xi_racing,23XI Racing,toyota,Toyota,16.33942497302432,15,1.08210627041798,,,,FALSE,,,,0.2974712731721238,12.877849900100315,12,0.030626894533817627,0.11908491701109568,12,10,23.52384686171704,13,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-21T14:18:59Z,pre_entry_list_inferred_roster,0.0825,0.33,-0.1237,pre_race_timing_but_proxy_unverified,TRUE,2026-07-15,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,production_only_timestamped_proxy,43607001,7900,28.3,,Window World 450,TRUE,TRUE,0.0825,0.33,1.0166368767860556,16.215724973024322,12.754149900100316,23.853846861717038,0.03113643040451627,0.12106611810248694,0.02998771928838259,0.116957227643191,15,12,13,12,10,matched
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,joey_logano,Joey Logano,22,team_penske,Team Penske,ford,Ford,13.737838819947097,10,1.002638935074619,,,,FALSE,,,,0.29452409876390634,13.016650874066489,13,0.050055649241222654,0.11775844916977703,5,11,24.30079830231759,11,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-21T14:18:59Z,pre_entry_list_inferred_roster,0.0405,0.162,-0.0607,pre_race_timing_but_proxy_unverified,TRUE,2026-07-15,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,production_only_timestamped_proxy,43606994,9500,22.3,,Window World 450,TRUE,TRUE,0.0405,0.162,1.0081328937531524,13.677138819947096,12.955950874066488,24.46279830231759,0.05046274651824658,0.11871616612541082,0.0486010328560492,0.11468703121960704,11,13,11,6,11,matched
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,erik_jones,Erik Jones,43,legacy_motor_club,Legacy Motor Club,toyota,Toyota,16.868243132720337,16,1.1768902679536855,,,,FALSE,,,,0.28531065945834944,13.460292481463052,14,0.0228393597350543,0.09433238270070415,15,12,22.423707226021307,14,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-21T14:18:59Z,pre_entry_list_inferred_roster,0,0,-0,pre_race_timing_but_proxy_unverified,TRUE,2026-07-15,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,production_only_timestamped_proxy,43607009,6600,33,,Window World 450,TRUE,TRUE,0,0,1,16.868243132720337,13.460292481463052,22.423707226021307,0.0228393597350543,0.09433238270070415,0.021996751058588053,0.09113081455466467,17,14,14,15,12,matched
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,brad_keselowski,Brad Keselowski,6,rfk_racing,RFK Racing,ford,Ford,20.60083931047966,21,1.4393221458051717,,,,FALSE,,,,0.2666580138047927,14.405277886559999,15,0.015359553396369059,0.05619656131020318,17,15,20.156167429047393,18,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-21T14:18:59Z,pre_entry_list_inferred_roster,0.0135,0.054,-0.0203,pre_race_timing_but_proxy_unverified,TRUE,2026-07-15,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,production_only_timestamped_proxy,43607003,7600,29.1,,Window World 450,TRUE,TRUE,0.0135,0.054,1.0027036482827156,20.58053931047966,14.384977886559998,20.21016742904739,0.015401080226532431,0.056348497046684036,0.014832890751154473,0.05443607261663179,21,15,19,17,15,matched
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,daniel_suarez,Daniel Suarez,7,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,15.068768784462751,13,1.19945331417065,,,,FALSE,,,,0.26281217349249336,14.608217821071813,16,0.021178933787985375,0.04139223362684435,16,19,22.05523166741542,15,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-21T14:18:59Z,pre_entry_list_inferred_roster,0.0135,0.054,-0.0203,pre_race_timing_but_proxy_unverified,TRUE,2026-07-15,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,production_only_timestamped_proxy,43607004,7400,30.3,,Window World 450,TRUE,TRUE,0.0135,0.054,1.0027036482827156,15.04846878446275,14.587917821071812,22.10923166741542,0.02123619417595101,0.04150414366820733,0.020452730818161933,0.040095525116523194,13,16,15,16,19,matched
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,austin_cindric,Austin Cindric,2,team_penske,Team Penske,ford,Ford,15.959769147554802,14,1.136451162919811,,,,FALSE,,,,0.24419455523271458,15.631801944297642,17,0.008278594023485634,0.026304556337500225,20,22,21.42274322366857,16,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-21T14:18:59Z,pre_entry_list_inferred_roster,0.0135,0.054,-0.0203,pre_race_timing_but_proxy_unverified,TRUE,2026-07-15,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,production_only_timestamped_proxy,43607005,7200,27.3,,Window World 450,TRUE,TRUE,0.0135,0.054,1.0027036482827156,15.939469147554801,15.611501944297641,21.476743223668567,0.00830097643000053,0.026375674606069703,0.007994729895763188,0.025480504599423984,14,17,16,20,22,matched
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,ross_chastain,Ross Chastain,1,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,18.923161808639236,19,1.3261578639600788,,,,FALSE,,,,0.23641121476541271,16.08070324428146,18,0.008011091363464772,0.044997752987376745,21,17,20.30597384161863,17,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-21T14:18:59Z,pre_entry_list_inferred_roster,0.0825,0.33,-0.1237,pre_race_timing_but_proxy_unverified,TRUE,2026-07-15,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,production_only_timestamped_proxy,43607000,8100,24.2,,Window World 450,TRUE,TRUE,0.0825,0.33,1.0166368767860556,18.799461808639236,15.95700324428146,20.63597384161863,0.00814437090340057,0.045746375059477096,0.007843901990647651,0.044193778453793096,19,18,17,21,17,matched
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,john_hunter_nemechek,John Hunter Nemechek,42,legacy_motor_club,Legacy Motor Club,toyota,Toyota,21.326760072997082,23,1.3442961951349295,,,,FALSE,,,,0.2255938561463191,16.72607820978629,19,0.01299644268777653,0.02513798498323129,18,23,17.961750094466737,22,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-21T14:18:59Z,pre_entry_list_inferred_roster,-0.0135,-0.054,0.0203,pre_race_timing_but_proxy_unverified,TRUE,2026-07-15,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,production_only_timestamped_proxy,43607019,5400,24.5,,Window World 450,TRUE,TRUE,-0.0135,-0.054,0.9973036417217132,21.34706007299708,16.74637820978629,17.90775009446674,0.012961399621947063,0.025070203969322306,0.012483216874825806,0.02421934062690515,23,19,22,18,23,matched
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,ryan_preece,Ryan Preece,60,rfk_racing,RFK Racing,ford,Ford,20.951793028821257,22,1.4025978287313496,,,,FALSE,,,,0.22019604508734714,17.057740239227055,20,0.005357388742408672,0.029169716925661553,23,21,19.217682985148826,19,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-21T14:18:59Z,pre_entry_list_inferred_roster,0.0135,0.054,-0.0203,pre_race_timing_but_proxy_unverified,TRUE,2026-07-15,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,production_only_timestamped_proxy,43607002,7700,28.7,,Window World 450,TRUE,TRUE,0.0135,0.054,1.0027036482827156,20.931493028821258,17.037440239227056,19.271682985148825,0.005371873237281925,0.029248581580734918,0.005173689616938865,0.028255907332244645,22,20,20,23,21,matched
