season,round,event_id,race_id,driver_id,race_name,race_date,track_id,track_name,track_primary_family,track_cluster_id,driver_name,car_number,owner_id,owner_name,manufacturer_id,manufacturer,field_size,target_qualifying_position,predicted_qualifying_position,predicted_qualifying_rank,predicted_qualifying_speed_deficit_pct,qualifying_route,target_finish_position,target_win,target_top3,predicted_finish_score,predicted_finish_position,predicted_finish_rank,finish_route,win_probability,top3_probability,win_probability_rank,top3_probability_rank,probability_route,target_points,target_stage_points,predicted_points,predicted_points_rank,points_route,actual_winner_odds_american,actual_winner_odds_decimal,actual_winner_market_probability,actual_winner_sportsbook,actual_winner_odds_as_of,actual_winner_odds_source,actual_winner_odds_quality,chatter_proxy_composite,chatter_proxy_points_nudge,chatter_proxy_finish_nudge,chatter_source_ids,chatter_coding_notes,chatter_signal_status,chatter_additive_applied,chatter_multiplicative_applied,scheduled_laps,drv_laps_led_pct_ewm_h6,drv_cluster_laps_led_pct_ewm_h6,drv_family_laps_led_pct_ewm_h6,drv_fastest_lap_pct_ewm_h6,drv_cluster_fastest_lap_pct_ewm_h6,drv_family_fastest_lap_pct_ewm_h6,actual_start_position,actual_finish_position,actual_laps_led,actual_fastest_laps,raw_laps_led_share,raw_fastest_lap_share,projected_laps_led,projected_fastest_laps,projected_finish_points,projected_place_diff_prequal,projected_place_diff_postqual,projected_dk_points_prequal,projected_dk_points_postqual,actual_dk_finish_points,actual_dk_place_diff,actual_dk_points,actual_dk_rank,projected_dk_rank_prequal,projected_dk_rank_postqual
2025,4,cup_2025_r04,5549,joey_logano,Shriners Children's 500,2025-03-09,phoenix_raceway,Phoenix Raceway,intermediate_speedway,cluster_2,Joey Logano,22,team_penske,Team Penske,ford,Ford,37,2,11.733107396909595,8,0.9717575314922602,conventional_speedway,13,0,0,0.3738282506024271,9.754743594611185,8,conventional_speedway,0.05197030156276974,0.20776293979008453,7,8,conventional_speedway,33,0,31.50670502671899,7,conventional_speedway,,,,,,,,0.15,0.6,-0.225,2025_R04_SHRINERS_CHILDREN_S_500_S01;2025_R04_SHRINERS_CHILDREN_S_500_S04;2025_R04_SHRINERS_CHILDREN_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1,312,0.09238937593051309,0.07901000546446978,0.047686950649188646,0.021234356995944764,0.03754925990536364,0.026885652153023874,2,13,81,51,0.07786892699367115,0.02672590651256926,25.195368042265144,10.643402334709934,36,0,-6,47.08837306118576,41.08837306118576,30,-11,62.2,3,7,14
2025,4,cup_2025_r04,5549,bubba_wallace,Shriners Children's 500,2025-03-09,phoenix_raceway,Phoenix Raceway,intermediate_speedway,cluster_2,Bubba Wallace,23,23xi_racing,23XI Racing,toyota,Toyota,37,19,13.834778226946746,9,0.9920006099624904,conventional_speedway,29,0,0,0.3027549355621474,12.632703866859476,10,conventional_speedway,0.0290268300411121,0.08070757057972691,11,13,conventional_speedway,8,0,24.490772936138363,9,conventional_speedway,,,,,,,,0.0506,0.2025,-0.0759,2025_R04_SHRINERS_CHILDREN_S_500_S01;2025_R04_SHRINERS_CHILDREN_S_500_S04;2025_R04_SHRINERS_CHILDREN_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1,312,0.023297663727203825,1.261145454349393e-4,0.01653018827441008,0.012565764132062273,0.0075287926152223595,0.018368542508447366,19,29,0,0,0.015812907568563166,0.01275721584694857,5.1164442787384274,5.080470548901801,34,-1,9,36.56532281669041,46.56532281669041,13,-10,3,30,13,10
2025,4,cup_2025_r04,5549,alex_bowman,Shriners Children's 500,2025-03-09,phoenix_raceway,Phoenix Raceway,intermediate_speedway,cluster_2,Alex Bowman,48,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,37,32,14.138335132226166,10,1.0386929485483438,conventional_speedway,7,0,0,0.29360768445341656,13.060114752468929,12,conventional_speedway,0.004102579421866,0.0430053468871238,21,18,conventional_speedway,30,0,23.745244634598443,12,conventional_speedway,,,,,,,,0.0506,0.2025,-0.0759,2025_R04_SHRINERS_CHILDREN_S_500_S01;2025_R04_SHRINERS_CHILDREN_S_500_S04;2025_R04_SHRINERS_CHILDREN_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1,312,0.015483810265505006,0.001954392853365658,0.004455351666284915,0.017611373915839595,0.007429426165199425,0.019431468801662573,32,7,0,0,0.009344341262665146,0.015520910699635296,3.0234668219392318,6.1810923831388465,31,-2,20,32.53735827789729,54.53735827789728,37,25,62,4,15,7
2025,4,cup_2025_r04,5549,ross_chastain,Shriners Children's 500,2025-03-09,phoenix_raceway,Phoenix Raceway,intermediate_speedway,cluster_2,Ross Chastain,1,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,37,24,14.40640665267705,11,0.9799534234686168,conventional_speedway,11,0,0,0.31853903841168735,11.927813743408771,9,conventional_speedway,0.0319522991808953,0.14918435884067704,9,9,conventional_speedway,26,0,23.800355383504147,11,conventional_speedway,,,,,,,,0.0506,0.2025,-0.0759,2025_R04_SHRINERS_CHILDREN_S_500_S01;2025_R04_SHRINERS_CHILDREN_S_500_S04;2025_R04_SHRINERS_CHILDREN_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1,312,0.04430631476796613,0.06220560100142635,0.05200152393777809,0.01865495650550056,0.028971663814261014,0.022682044458142425,24,11,0,4,0.050704938618784175,0.02224090532085114,16.406153768685712,8.857282483820713,35,2,15,45.087315559890754,58.087315559890754,32,13,46.8,11,8,4
2025,4,cup_2025_r04,5549,ty_gibbs,Shriners Children's 500,2025-03-09,phoenix_raceway,Phoenix Raceway,intermediate_speedway,cluster_2,Ty Gibbs,54,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,37,34,15.035325542517056,12,1.0002176645679743,conventional_speedway,25,0,0,0.2544549365709222,15.05912928323343,17,conventional_speedway,0.01047786011462425,0.04519110339464017,15,17,conventional_speedway,12,0,19.099056006595948,18,conventional_speedway,,,,,,,,0.0825,0.33,-0.1237,2025_R04_SHRINERS_CHILDREN_S_500_S01;2025_R04_SHRINERS_CHILDREN_S_500_S04;2025_R04_SHRINERS_CHILDREN_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1,312,0.018494375630827252,0.018270690544138338,0.0323047635177399,0.01988515793154286,0.018981270572117303,0.029672967576441958,34,25,0,0,0.021891051330883184,0.022106138502911245,7.08309612585965,8.803612556328138,26,-5,17,26.732399681812577,48.73239968181257,17,9,26,20,21,8
2025,4,cup_2025_r04,5549,austin_cindric,Shriners Children's 500,2025-03-09,phoenix_raceway,Phoenix Raceway,intermediate_speedway,cluster_2,Austin Cindric,2,team_penske,Team Penske,ford,Ford,37,14,15.274016161915808,13,1.0513499978466303,conventional_speedway,19,0,0,0.2571768182749486,14.9107633547379,16,conventional_speedway,0.03716790213683174,0.0535845481927024,8,16,conventional_speedway,22,0,21.51556768943206,16,conventional_speedway,,,,,,,,0.0506,0.2025,-0.0759,2025_R04_SHRINERS_CHILDREN_S_500_S01;2025_R04_SHRINERS_CHILDREN_S_500_S04;2025_R04_SHRINERS_CHILDREN_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1,312,0.06266350179318923,0.022489268830018123,0.011056523238999631,0.009057004400880355,0.012388975545579082,0.009714121280426754,14,19,6,7,0.039718198913849055,0.010054276406941638,12.851270439255655,4.004044125991901,27,-3,-2,29.01463746651027,30.01463746651027,24,-5,23.65,21,19,19
2025,4,cup_2025_r04,5549,chase_briscoe,Shriners Children's 500,2025-03-09,phoenix_raceway,Phoenix Raceway,intermediate_speedway,cluster_2,Chase Briscoe,19,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,37,30,15.639669830421129,14,1.1825304362459452,conventional_speedway,35,0,0,0.2426413852725872,15.720368290602249,18,conventional_speedway,0.0024799236201888,0.0187193140529906,26,21,conventional_speedway,2,0,20.621534879218743,17,conventional_speedway,,,,,,,,0.1181,0.4725,-0.1772,2025_R04_SHRINERS_CHILDREN_S_500_S01;2025_R04_SHRINERS_CHILDREN_S_500_S04;2025_R04_SHRINERS_CHILDREN_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1,312,0.006042796023352855,0.01597571725332629,0.006261335680098181,0.016464300601635222,0.01776176441579619,0.01454586268146658,30,35,0,0,0.008580661245032544,0.016309057075133304,2.7763695540862825,6.494966076033921,25,-4,12,24.616827122736836,40.61682712273684,6,-5,1,31,22,15
2025,4,cup_2025_r04,5549,kyle_busch,Shriners Children's 500,2025-03-09,phoenix_raceway,Phoenix Raceway,intermediate_speedway,cluster_2,Kyle Busch,8,richard_childress_racing,Richard Childress Racing,chevrolet,Chevrolet,37,15,16.42367702663835,15,1.062549108593014,conventional_speedway,8,0,0,0.2779260265613671,13.82676618287901,13,conventional_speedway,0.01807793082801185,0.06103202250758155,12,15,conventional_speedway,29,0,21.649815093344955,15,conventional_speedway,,,,,,,,0.0169,0.0675,-0.0253,2025_R04_SHRINERS_CHILDREN_S_500_S01;2025_R04_SHRINERS_CHILDREN_S_500_S04;2025_R04_SHRINERS_CHILDREN_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1,312,0.06740179463207693,0.05078576256804529,0.024950445971914426,0.027105285076696958,0.04739637278455256,0.021342608011906815,15,8,0,0,0.052634949451028396,0.030737387737463324,17.03063050313338,12.240946223992141,30,2,2,41.76608342657981,41.76608342657981,36,7,43,12,11,12
2025,4,cup_2025_r04,5549,brad_keselowski,Shriners Children's 500,2025-03-09,phoenix_raceway,Phoenix Raceway,intermediate_speedway,cluster_2,Brad Keselowski,6,rfk_racing,RFK Racing,ford,Ford,37,20,17.047217037430027,16,1.0182528052015574,conventional_speedway,33,0,0,0.27164768021457086,14.146175683692295,14,conventional_speedway,0.00680146980734259,0.0814736789624328,18,12,conventional_speedway,4,0,21.76526969842208,14,conventional_speedway,,,,,,,,0.0169,0.0675,-0.0253,2025_R04_SHRINERS_CHILDREN_S_500_S01;2025_R04_SHRINERS_CHILDREN_S_500_S04;2025_R04_SHRINERS_CHILDREN_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1,312,0.03415760677092243,0.01798896987670582,0.017679847706728462,0.027262460910010413,0.021087470482528573,0.027905862442034166,20,33,0,0,0.025996007781319785,0.02587956368614589,8.411301002429049,10.306352318820558,29,2,6,37.74068379407651,41.74068379407651,8,-13,-5,34,12,13
2025,4,cup_2025_r04,5549,chris_buescher,Shriners Children's 500,2025-03-09,phoenix_raceway,Phoenix Raceway,intermediate_speedway,cluster_2,Chris Buescher,17,rfk_racing,RFK Racing,ford,Ford,37,13,17.348032646679663,17,1.0306990388317376,conventional_speedway,5,0,0,0.2992276255587981,12.795837086186491,11,conventional_speedway,0.01312690763575772,0.11643503529050415,14,10,conventional_speedway,32,0,23.86732377296948,10,conventional_speedway,,,,,,,,0.0169,0.0675,-0.0253,2025_R04_SHRINERS_CHILDREN_S_500_S01;2025_R04_SHRINERS_CHILDREN_S_500_S04;2025_R04_SHRINERS_CHILDREN_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1,312,0.016378152097140553,0.003634448383982813,0.01135201916577248,0.02305352729247134,0.018296041249229587,0.020078746522558286,13,5,0,1,0.011935692936009101,0.021120460589182637,3.8619278314526553,8.411073332136917,32,6,2,42.75046495732477,38.75046495732477,39,8,47.45,10,10,16
2025,4,cup_2025_r04,5549,carson_hocevar,Shriners Children's 500,2025-03-09,phoenix_raceway,Phoenix Raceway,intermediate_speedway,cluster_2,Carson Hocevar,77,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,37,3,17.5935075713956,18,1.1786404702348978,conventional_speedway,36,0,0,0.2698126218634076,14.240919858702853,15,conventional_speedway,0.01425865410188268,0.1042365923816184,13,11,conventional_speedway,5,0,22.97156189048708,13,conventional_speedway,,,,,,,,0.0506,0.2025,-0.0759,2025_R04_SHRINERS_CHILDREN_S_500_S01;2025_R04_SHRINERS_CHILDREN_S_500_S04;2025_R04_SHRINERS_CHILDREN_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1,312,0.002151278473151018,0,0.0018735875576876152,0.02339160243122253,0.005732368467928959,0.010247516623846088,3,36,0,0,0.0015440361259974127,0.01569077248855503,0.4995902726156728,6.2487386334135,28,3,-12,33.93682995318999,18.936829953189996,5,-33,-28,37,14,21
2025,4,cup_2025_r04,5549,shane_van_gisbergen,Shriners Children's 500,2025-03-09,phoenix_raceway,Phoenix Raceway,intermediate_speedway,cluster_2,Shane van Gisbergen,88,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,37,29,18.65314424554385,19,1.394986388413456,conventional_speedway,31,0,0,0.21167295410254888,17.594872977244624,23,conventional_speedway,0.00303044052770715,0.014240602220886,24,23,conventional_speedway,6,0,13.225078259847129,31,conventional_speedway,,,,,,,,0.0844,0.3375,-0.1266,2025_R04_SHRINERS_CHILDREN_S_500_S01;2025_R04_SHRINERS_CHILDREN_S_500_S04;2025_R04_SHRINERS_CHILDREN_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1,312,0.05814092657742866,,0.00599164751842546,0.04879279673416351,,0.01505364391491369,29,31,0,0,0.030568375168320696,0.028159809345810177,9.890741950026817,11.214443947681454,19,-4,6,22.519185263963358,32.51918526396336,10,-2,8,28,23,18
2025,4,cup_2025_r04,5549,michael_mcdowell,Shriners Children's 500,2025-03-09,phoenix_raceway,Phoenix Raceway,intermediate_speedway,cluster_2,Michael McDowell,71,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,37,7,19.28269625772296,20,1.3672492835207255,conventional_speedway,27,0,0,0.2321181601885223,16.333796281456205,19,conventional_speedway,0.00743851479454889,0.01107517969123381,17,24,conventional_speedway,11,0,18.86168310870005,19,conventional_speedway,,,,,,,,0.0169,0.0675,-0.0253,2025_R04_SHRINERS_CHILDREN_S_500_S01;2025_R04_SHRINERS_CHILDREN_S_500_S04;2025_R04_SHRINERS_CHILDREN_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1,312,0.0269668986928882,0.025466475929579412,0.015587418856181957,0.022935040235049855,0.013391357306726717,0.020495802403684545,7,27,0,9,0.023746923042884442,0.019939310045127744,7.683584313232526,7.940688522090328,24,1,-12,30.49420591324878,17.49420591324878,15,-20,-0.9500000000000002,33,17,22
2025,4,cup_2025_r04,5549,noah_gragson,Shriners Children's 500,2025-03-09,phoenix_raceway,Phoenix Raceway,intermediate_speedway,cluster_2,Noah Gragson,4,front_row_motorsports,Front Row Motorsports,ford,Ford,37,33,19.57437599858166,21,1.427963742939976,conventional_speedway,26,0,0,0.20472443677024008,18.045266055247584,25,conventional_speedway,5.858592401978768e-4,0.02226026828513823,33,19,conventional_speedway,11,0,16.211883480000743,22,conventional_speedway,,,,,,,,-0.0169,-0.0675,0.0253,2025_R04_SHRINERS_CHILDREN_S_500_S01;2025_R04_SHRINERS_CHILDREN_S_500_S04;2025_R04_SHRINERS_CHILDREN_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1,312,0.0012747775043764336,0,0,0.014556508209229097,0.0034355271561897355,0.007034398015094406,33,26,0,0,6.373887521882168e-4,0.009895735397435584,0.20623430702579837,3.9409062956649707,17,-4,8,14.824966409805686,26.824966409805686,16,7,23,22,28,20
2025,4,cup_2025_r04,5549,austin_dillon,Shriners Children's 500,2025-03-09,phoenix_raceway,Phoenix Raceway,intermediate_speedway,cluster_2,Austin Dillon,3,richard_childress_racing,Richard Childress Racing,chevrolet,Chevrolet,37,21,19.858799341571725,22,1.4827024790926249,conventional_speedway,12,0,0,0.19951531058080632,18.390459547712275,27,conventional_speedway,0.00335126484940092,0.0087366601842134,22,28,conventional_speedway,25,0,15.594429101816624,27,conventional_speedway,,,,,,,,0.0169,0.0675,-0.0253,2025_R04_SHRINERS_CHILDREN_S_500_S01;2025_R04_SHRINERS_CHILDREN_S_500_S04;2025_R04_SHRINERS_CHILDREN_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1,312,0.0017148018199206554,0.0022962657810170705,4.5236936670938675e-4,0.010474328922072203,0.009369107875386024,0.0037057881973068876,21,12,0,0,0.001544559696891942,0.00850588847920933,0.4997596798733965,3.3874096377543523,15,-5,-6,11.649274256957808,10.649274256957808,31,9,40,14,29,28
2025,4,cup_2025_r04,5549,daniel_suarez,Shriners Children's 500,2025-03-09,phoenix_raceway,Phoenix Raceway,intermediate_speedway,cluster_2,Daniel Suarez,99,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,37,31,20.02458124664178,23,1.2034416410608562,conventional_speedway,23,0,0,0.21569258141149944,17.33947702439811,20,conventional_speedway,0.00274795817392961,0.06736212870049069,25,14,conventional_speedway,17,0,17.832302467370567,20,conventional_speedway,,,,,,,,0.0169,0.0675,-0.0253,2025_R04_SHRINERS_CHILDREN_S_500_S01;2025_R04_SHRINERS_CHILDREN_S_500_S04;2025_R04_SHRINERS_CHILDREN_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1,312,0.01756535959621152,0.008580083509027668,0.020774915880194787,0.014084671645808657,0.00570587591511637,0.0043263769762312875,31,23,0,2,0.016121429645411373,0.009550399045741243,5.216270070302069,3.803378547816451,23,3,11,29.01558786409292,37.01558786409292,19,8,27.9,19,18,17
2025,4,cup_2025_r04,5549,aj_allmendinger,Shriners Children's 500,2025-03-09,phoenix_raceway,Phoenix Raceway,intermediate_speedway,cluster_2,A.J. Allmendinger,16,kaulig_racing,Kaulig Racing,chevrolet,Chevrolet,37,16,20.48964496778112,24,1.402330151526478,conventional_speedway,22,0,0,0.20689048571010565,17.903642653309355,24,conventional_speedway,0.00175681060787822,0.01551006487281893,27,22,conventional_speedway,15,0,9.302199368188433,35,conventional_speedway,,,,,,,,0.0169,0.0675,-0.0253,2025_R04_SHRINERS_CHILDREN_S_500_S01;2025_R04_SHRINERS_CHILDREN_S_500_S04;2025_R04_SHRINERS_CHILDREN_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1,312,0.01884222847745996,5.761089276489622e-4,6.753687024926891e-4,0.02731689025122579,0.006236153225226859,0.011297043194475026,16,22,0,0,0.009733983646265394,0.018041744230538365,3.1495400020727087,7.1849964219264715,18,0,-8,22.02063339038509,14.02063339038509,20,-6,14,26,24,24
2025,4,cup_2025_r04,5549,todd_gilliland,Shriners Children's 500,2025-03-09,phoenix_raceway,Phoenix Raceway,intermediate_speedway,cluster_2,Todd Gilliland,34,front_row_motorsports,Front Row Motorsports,ford,Ford,37,27,21.156324466899527,25,1.5478463921232493,conventional_speedway,17,0,0,0.1954412120244097,18.665033586945444,29,conventional_speedway,4.228305007568444e-4,0.00373861901455298,36,33,conventional_speedway,20,0,15.376055245398602,28,conventional_speedway,,,,,,,,,,,,,proxy_unaudited_not_applied,0,1,312,0.005643872789084477,0.012512292123680342,0.007274079769341869,0.010124805050115633,0.002728463756922742,0.005792347918376577,27,17,0,0,0.007768529367797792,0.007192605443882646,2.5135951415475253,2.8644040020893025,13,-4,-2,10.917380586327068,12.917380586327068,26,10,36,16,31,26
2025,4,cup_2025_r04,5549,ricky_stenhouse_jr,Shriners Children's 500,2025-03-09,phoenix_raceway,Phoenix Raceway,intermediate_speedway,cluster_2,Ricky Stenhouse Jr.,47,hyak_motorsports,Hyak Motorsports,chevrolet,Chevrolet,37,22,21.229819239776717,26,1.5364318105860026,conventional_speedway,21,0,0,0.1999260358222553,18.36300382525837,26,conventional_speedway,0.00333340521704748,0.00791924012220505,23,31,conventional_speedway,16,0,15.6316763149871,26,conventional_speedway,,,,,,,,-0.0169,-0.0675,0.0253,2025_R04_SHRINERS_CHILDREN_S_500_S01;2025_R04_SHRINERS_CHILDREN_S_500_S04;2025_R04_SHRINERS_CHILDREN_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1,312,0.004832287795685144,0.0010695398271787877,3.799038823371525e-4,0.013193794215010593,0.00761543319611741,0.004715300777251294,22,21,0,1,0.002778504825221557,0.009679580600847473,0.899016518930028,3.8548241840784967,16,0,-4,17.95942501256783,13.95942501256783,21,1,22.45,23,25,25
2025,4,cup_2025_r04,5549,josh_berry,Shriners Children's 500,2025-03-09,phoenix_raceway,Phoenix Raceway,intermediate_speedway,cluster_2,Josh Berry,21,wood_brothers_racing,Wood Brothers Racing,ford,Ford,37,4,21.46776307212887,27,1.4352297935171396,conventional_speedway,4,0,0,0.21241884942437209,17.54719824477963,22,conventional_speedway,0.00428992950130092,0.01061067507402124,20,25,conventional_speedway,39,0,17.438854258202984,21,conventional_speedway,,,,,,,,0.0506,0.2025,-0.0759,2025_R04_SHRINERS_CHILDREN_S_500_S01;2025_R04_SHRINERS_CHILDREN_S_500_S04;2025_R04_SHRINERS_CHILDREN_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1,312,0.024270819972164008,0,0.0024882948093312065,0.009289755050290616,0.01142674567097177,0.011082091403377077,4,4,0,2,0.012757483688414806,0.01027208679373252,4.127827481800663,4.090785564610789,20,5,-18,27.87281037452502,4.872810374525021,40,0,40.9,13,20,32
2025,4,cup_2025_r04,5549,ryan_preece,Shriners Children's 500,2025-03-09,phoenix_raceway,Phoenix Raceway,intermediate_speedway,cluster_2,Ryan Preece,60,rfk_racing,RFK Racing,ford,Ford,37,28,22.617250689070648,28,1.395031783310917,conventional_speedway,15,0,0,0.19719120060442433,18.54659431998472,28,conventional_speedway,8.05875365448282e-4,0.01885550533687369,31,20,conventional_speedway,30,0,16.072342111038875,25,conventional_speedway,,,,,,,,0.0656,0.2625,-0.0984,2025_R04_SHRINERS_CHILDREN_S_500_S01;2025_R04_SHRINERS_CHILDREN_S_500_S04;2025_R04_SHRINERS_CHILDREN_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1,312,0.006283145130404937,0,5.4130819012342395e-6,0.015783689306798285,0.004553294027127113,0.00889130429966402,28,15,34,42,0.0031429258356777774,0.011252994235096925,1.0169290398194564,4.481424982085448,14,0,0,16.270873501893316,16.270873501893316,28,13,68.4,2,26,23
2025,4,cup_2025_r04,5549,justin_haley,Shriners Children's 500,2025-03-09,phoenix_raceway,Phoenix Raceway,intermediate_speedway,cluster_2,Justin Haley,7,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,37,8,22.676975935064085,29,1.6451289686842232,conventional_speedway,34,0,0,0.21321551846526765,17.4964209123497,21,conventional_speedway,0.00135420245702159,0.00935384835165894,29,27,conventional_speedway,3,0,16.10338769492322,24,conventional_speedway,,,,,,,,,,,,,proxy_unaudited_not_applied,0,1,312,0.004020131406943229,0,5.672394922835357e-4,0.015895511882748584,0.0027605527917841754,0.011036613754911393,8,34,0,5,0.0021518755765424983,0.011397047578048183,0.6962635704041009,4.5387932021669295,21,8,-13,31.216522833576143,10.216522833576143,7,-26,-16.75,36,16,29
2025,4,cup_2025_r04,5549,riley_herbst,Shriners Children's 500,2025-03-09,phoenix_raceway,Phoenix Raceway,intermediate_speedway,cluster_2,Riley Herbst,35,23xi_racing,23XI Racing,toyota,Toyota,37,18,22.83901769413115,30,1.7140683028383523,conventional_speedway,37,0,0,0.17704772730991308,19.956597636350427,32,conventional_speedway,0.00113595303668533,0.00623658319065424,30,32,conventional_speedway,1,0,12.395903250500652,32,conventional_speedway,,,,,,,,,,,,,proxy_unaudited_not_applied,0,1,312,0.0035934306972512527,0,0,0.014000684662221851,0,0,18,37,0,0,0.0017967153486256264,0.007000342331110926,0.5813474799709086,2.787836583790854,9,-2,-14,8.399863332698612,-3.6001366673013884,4,-19,-15,35,34,35
2025,4,cup_2025_r04,5549,zane_smith,Shriners Children's 500,2025-03-09,phoenix_raceway,Phoenix Raceway,intermediate_speedway,cluster_2,Zane Smith,38,front_row_motorsports,Front Row Motorsports,ford,Ford,37,26,23.416867527103836,31,1.4717599484606056,conventional_speedway,9,0,0,0.1779228825337616,19.89316777166719,31,conventional_speedway,6.057610270054976e-4,0.00977128818206095,32,26,conventional_speedway,28,0,14.525367494032354,29,conventional_speedway,,,,,,,,0,0,-0,2025_R04_SHRINERS_CHILDREN_S_500_S01;2025_R04_SHRINERS_CHILDREN_S_500_S04;2025_R04_SHRINERS_CHILDREN_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1,312,0.0010724243319252032,0,0.0011204563191493898,0.008158009905523553,0.004361440983452898,0.004367650009475977,26,9,0,0,8.163262457499491e-4,0.006261277700993995,0.26413154769555514,2.4935093471828607,10,0,-5,11.188112093156176,6.188112093156176,35,17,52,8,30,30
2025,4,cup_2025_r04,5549,erik_jones,Shriners Children's 500,2025-03-09,phoenix_raceway,Phoenix Raceway,intermediate_speedway,cluster_2,Erik Jones,43,legacy_motor_club,Legacy Motor Club,toyota,Toyota,37,5,24.085438546271856,32,1.6128297183199196,conventional_speedway,18,0,0,0.19332514226938408,18.809259926968387,30,conventional_speedway,0.00839224538336565,0.00860062365419313,16,29,conventional_speedway,19,0,16.112509116534046,23,conventional_speedway,,,,,,,,-0.0169,-0.0675,0.0253,2025_R04_SHRINERS_CHILDREN_S_500_S01;2025_R04_SHRINERS_CHILDREN_S_500_S04;2025_R04_SHRINERS_CHILDREN_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1,312,3.363051588234067e-5,0.00211297401288066,6.333240376414315e-4,0.01269774606251762,0.0056636785262654315,0.012021538215901096,5,18,0,0,7.033897705716933e-4,0.010770177216800443,0.22758967961840074,4.2891465358012155,12,2,-25,15.987013361015148,-11.012986638984852,25,-13,12,27,27,37
2025,4,cup_2025_r04,5549,john_hunter_nemechek,Shriners Children's 500,2025-03-09,phoenix_raceway,Phoenix Raceway,intermediate_speedway,cluster_2,John Hunter Nemechek,42,legacy_motor_club,Legacy Motor Club,toyota,Toyota,37,36,24.593175480825582,33,1.6409185442610057,conventional_speedway,14,0,0,0.1586953890656472,21.334340592465857,33,conventional_speedway,4.026188635953297e-4,0.00241346804167126,37,34,conventional_speedway,23,0,13.489390468015989,30,conventional_speedway,,,,,,,,-0.0169,-0.0675,0.0253,2025_R04_SHRINERS_CHILDREN_S_500_S01;2025_R04_SHRINERS_CHILDREN_S_500_S04;2025_R04_SHRINERS_CHILDREN_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1,312,0.0018739969572259536,0,7.5836487789725025e-6,0.011869615005354817,0.002472590525213039,0.005494727834809053,36,14,0,0,9.3889439080772e-4,0.007926637092682931,0.3037898510036163,3.156726889656003,8,0,3,9.496474563096104,12.496474563096104,29,22,51,9,32,27
