season,round,driver_id,event_id,race_id,race_name,track_id,track_name,track_primary_family,track_cluster_id,driver_name,car_number,owner_id,owner_name,manufacturer_id,manufacturer,field_size,target_qualifying_position,target_qualifying_speed_deficit_pct,predicted_qualifying_position,predicted_qualifying_rank,qualifying_route,target_finish_position,target_win,target_top3,predicted_finish_score,predicted_finish_position,predicted_finish_rank,finish_route,win_probability,top3_probability,win_probability_rank,top3_probability_rank,probability_route,target_points,target_stage_points,predicted_points,predicted_points_rank,actual_points_rank,points_route,composite_chatter_score,points_nudge,finish_position_nudge,eligibility_status,safe_for_historical_backtest,last_coded,race_source_url,chatter_overlay_eligible,chatter_overlay_applied,chatter_score_applied,chatter_additive,chatter_multiplicative,predicted_qualifying_position_adjusted,predicted_finish_position_adjusted,predicted_points_adjusted,win_probability_unscaled,top3_probability_unscaled,win_probability_adjusted,top3_probability_adjusted,predicted_qualifying_rank_adjusted,predicted_finish_rank_adjusted,predicted_points_rank_adjusted,win_probability_rank_adjusted,top3_probability_rank_adjusted
2025,19,ross_chastain,cup_2025_r19,5569,Grant Park 165,chicago_street_course,Chicago Street Course,street_course,cluster_5,Ross Chastain,1,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,40,22,1.6991555163123353,17.710798299163358,16,road_course,10,0,0,0.2571589790433405,15.777638699831206,19,road_course,0.02201095374659721,0.05717313801952326,15,18,road_course,32,0,19.340324709092428,19,9,road_course,0.1162,0.465,-0.1744,coded_after_or_on_race_date,FALSE,2026-07-15,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,FALSE,FALSE,0,0,1,17.710798299163358,15.777638699831206,19.340324709092428,0.02201095374659721,0.05717313801952326,0.020563510632847126,0.05448808731687377,18,19,21,15,19
2025,19,daniel_suarez,cup_2025_r19,5569,Grant Park 165,chicago_street_course,Chicago Street Course,street_course,cluster_5,Daniel Suarez,99,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,40,18,1.3799270981910323,20.388083702282387,23,road_course,29,0,0,0.25238198359156133,16.06002688093966,20,road_course,0.00879480838739904,0.04896478972050736,22,21,road_course,8,0,16.726224228337173,28,28,road_course,0.0825,0.33,-0.1237,coded_after_or_on_race_date,FALSE,2026-07-15,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,FALSE,FALSE,0,0,1,20.388083702282387,16.06002688093966,16.726224228337173,0.00879480838739904,0.04896478972050736,0.008216460670909915,0.04666523178826235,23,20,28,23,21
2025,19,ryan_preece,cup_2025_r19,5569,Grant Park 165,chicago_street_course,Chicago Street Course,street_course,cluster_5,Ryan Preece,60,rfk_racing,RFK Racing,ford,Ford,40,7,0.9701374267019848,19.174183142882196,20,road_course,7,0,0,0.2395647510405892,16.842931935161864,21,road_course,0.00785932563791812,0.04454561832651522,25,22,road_course,36,0,21.33686842635731,16,6,road_course,0.09000000000000001,0.36000000000000004,-0.135,verified_pre_race,TRUE,2025-06-27,https://www.nascar.com/news-media/2025/06/27/cup-series-2025-echopark-speedway-pole-qualifying-practice-recap-results/amp/,TRUE,TRUE,0.09000000000000001,0.36000000000000004,1.0181629763897937,19.039183142882194,16.707931935161863,21.69686842635731,0.008002074383919327,0.04535469934044848,0.007475856956175625,0.043224683889994404,22,21,16,25,22
2025,19,john_hunter_nemechek,cup_2025_r19,5569,Grant Park 165,chicago_street_course,Chicago Street Course,street_course,cluster_5,John Hunter Nemechek,42,legacy_motor_club,Legacy Motor Club,toyota,Toyota,40,25,1.8644298037084737,22.041322258557823,27,road_course,15,0,0,0.2328321095593663,17.269349904746477,22,road_course,0.00774926378017024,0.02925800667092367,26,23,road_course,29,0,19.05853279749621,20,12,road_course,-0.19,-0.76,0.28500000000000003,verified_pre_race,TRUE,2025-07-05,https://www.nascar.com/news-media/2025/07/05/two-cup-series-teams-fail-pre-race-inspection-twice-at-chicago/,TRUE,TRUE,-0.19,-0.76,0.9627129408911995,22.326322258557823,17.554349904746477,18.298532797496208,0.007460316523549346,0.028167061646779262,0.006969725161506397,0.026844237829754727,27,23,23,26,24
2025,19,brad_keselowski,cup_2025_r19,5569,Grant Park 165,chicago_street_course,Chicago Street Course,street_course,cluster_5,Brad Keselowski,6,rfk_racing,RFK Racing,ford,Ford,40,15,1.3097421268310314,19.466933016322447,21,road_course,37,0,0,0.2218630096254271,17.987333064379214,23,road_course,0.00855877255419226,0.06355268339467349,23,15,road_course,1,0,18.393283294889724,22,35,road_course,0.40499999999999997,1.6199999999999999,-0.6074999999999999,verified_pre_race,TRUE,2025-06-27,https://www.nascar.com/news-media/2025/06/27/cup-series-2025-echopark-speedway-pole-qualifying-practice-recap-results/amp/,TRUE,TRUE,0.40499999999999997,1.6199999999999999,1.0843708965667604,18.85943301632245,17.379833064379213,20.013283294889725,0.009280883868100444,0.06891468027190556,0.00867057176626919,0.06567820564244305,21,22,19,21,15
2025,19,justin_haley,cup_2025_r19,5569,Grant Park 165,chicago_street_course,Chicago Street Course,street_course,cluster_5,Justin Haley,7,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,40,28,2.127057438474938,23.44815029587695,30,road_course,22,0,0,0.22061454908075337,18.07092042115519,24,road_course,0.00813341607329641,0.02628272079043862,24,25,road_course,15,0,16.309139379733296,30,23,road_course,,,,,,,,FALSE,FALSE,0,0,1,23.44815029587695,18.07092042115519,16.309139379733296,0.00813341607329641,0.02628272079043862,0.00759856159937898,0.02504839221638327,30,25,31,24,25
2025,19,todd_gilliland,cup_2025_r19,5569,Grant Park 165,chicago_street_course,Chicago Street Course,street_course,cluster_5,Todd Gilliland,34,front_row_motorsports,Front Row Motorsports,ford,Ford,40,20,1.5587855735923333,22.926279782460423,28,road_course,38,0,0,0.2185764286629467,18.208212831600388,25,road_course,0.00472155793805534,0.02429021919906155,31,26,road_course,1,0,18.05404580221716,24,36,road_course,,,,,,,,FALSE,FALSE,0,0,1,22.926279782460423,18.208212831600388,18.05404580221716,0.00472155793805534,0.02429021919906155,0.0044110676884146684,0.023149465474721995,28,26,24,33,26
2025,19,austin_cindric,cup_2025_r19,5569,Grant Park 165,chicago_street_course,Chicago Street Course,street_course,cluster_5,Austin Cindric,2,team_penske,Team Penske,ford,Ford,40,27,2.033100138105903,18.513983322402645,19,road_course,27,0,0,0.21394857817108484,18.523840962483536,26,road_course,0.01320954036332738,0.02924950942045445,20,24,road_course,10,0,18.102328470718454,23,27,road_course,0.40499999999999997,1.6199999999999999,-0.6074999999999999,verified_pre_race,TRUE,2025-06-27,https://www.nascar.com/news-media/2025/06/27/cup-series-2025-echopark-speedway-pole-qualifying-practice-recap-results/amp/,TRUE,TRUE,0.40499999999999997,1.6199999999999999,1.0843708965667604,17.906483322402643,17.916340962483538,19.722328470718455,0.014324041127016122,0.0317173167543961,0.01338209036336156,0.030227760529434874,19,24,20,18,23
2025,19,austin_dillon,cup_2025_r19,5569,Grant Park 165,chicago_street_course,Chicago Street Course,street_course,cluster_5,Austin Dillon,3,richard_childress_racing,Richard Childress Racing,chevrolet,Chevrolet,40,10,1.171636215445218,21.133554624381414,25,road_course,36,0,0,0.2104760723402198,18.764260132498286,27,road_course,0.00548225799142867,0.01610828038036765,28,29,road_course,1,0,17.702614587400472,25,37,road_course,0.0169,0.0675,-0.0253,coded_after_or_on_race_date,FALSE,2026-07-15,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,FALSE,FALSE,0,0,1,21.133554624381414,18.764260132498286,17.702614587400472,0.00548225799142867,0.01610828038036765,0.005121744009669858,0.015351779144787194,26,27,26,28,29
2025,19,zane_smith,cup_2025_r19,5569,Grant Park 165,chicago_street_course,Chicago Street Course,street_course,cluster_5,Zane Smith,38,front_row_motorsports,Front Row Motorsports,ford,Ford,40,26,1.8870701170504056,20.797513631594075,24,road_course,14,0,0,0.19358713920091505,19.97881124283155,28,road_course,0.00459203361520564,0.02102631262046004,35,27,road_course,26,0,16.881905311562505,26,14,road_course,0.24750000000000003,0.9900000000000001,-0.37125,verified_pre_race,TRUE,2025-06-27,https://www.nascar.com/news-media/2025/06/27/cup-series-2025-echopark-speedway-pole-qualifying-practice-recap-results/amp/,TRUE,TRUE,0.24750000000000003,0.9900000000000001,1.0507455922148243,20.426263631594075,19.60756124283155,17.871905311562504,0.00482505908047963,0.022093305306479318,0.0045077625825685735,0.021055726349089306,24,28,25,30,27
